Date,Open,High,Low,Close
5-September-1995,886.51,887.32,883.09,883.66,
6-September-1995,883.66,885.25,877.20,884.85,
7-September-1995,884.85,895.06,884.85,892.22,
8-September-1995,892.22,893.70,890.73,892.99,
11-September-1995,892.99,897.57,892.99,895.72,
12-September-1995,895.72,899.66,895.64,895.83,
13-September-1995,895.83,895.83,890.95,892.78,
14-September-1995,892.78,897.08,892.30,896.72,
15-September-1995,896.72,900.95,896.68,900.57,
18-September-1995,900.57,900.82,897.78,899.16,
19-September-1995,899.16,900.51,896.91,898.16,
20-September-1995,898.16,905.21,898.16,900.35,
21-September-1995,900.35,904.61,900.35,903.26,
22-September-1995,903.26,913.41,903.26,912.31,
25-September-1995,912.31,927.50,912.31,923.30,
26-September-1995,923.30,931.22,923.30,930.01,
27-September-1995,930.01,932.20,922.71,922.83,
28-September-1995,922.83,922.83,917.35,918.40,
29-September-1995,918.40,920.13,917.32,919.82,
4-October-1995,919.82,933.35,919.82,932.52,
5-October-1995,932.52,947.99,932.52,940.67,
6-October-1995,940.67,953.42,940.27,950.02,
9-October-1995,950.02,953.25,949.57,950.18,
10-October-1995,950.18,950.96,941.10,941.61,
11-October-1995,941.61,941.61,934.90,940.78,
12-October-1995,940.78,947.38,940.69,940.69,
13-October-1995,940.69,942.79,939.61,942.31,
16-October-1995,942.31,945.11,940.51,941.11,
17-October-1995,941.11,944.77,940.46,941.18,
18-October-1995,941.18,949.01,939.04,939.36,
19-October-1995,939.36,939.36,929.26,930.80,
20-October-1995,930.80,931.70,922.06,923.96,
23-October-1995,923.96,926.94,919.38,919.87,
26-October-1995,919.87,919.87,899.02,901.05,
27-October-1995,901.05,903.94,895.29,903.63,
30-October-1995,909.59,911.41,902.57,902.77,
31-October-1995,903.08,903.43,899.99,901.62,
1-November-1995,902.09,909.64,902.09,909.64,
2-November-1995,915.35,920.74,911.48,911.65,
3-November-1995,909.25,909.58,906.14,910.56,
6-November-1995,910.07,912.07,902.02,902.58,
8-November-1995,898.01,898.01,885.78,886.33,
9-November-1995,882.40,882.40,870.30,870.30,
10-November-1995,866.99,866.99,864.15,865.47,
13-November-1995,866.37,866.37,847.65,847.65,
14-November-1995,838.49,838.49,825.36,828.98,
15-November-1995,827.53,831.64,827.27,831.05,
16-November-1995,833.04,833.86,828.48,828.48,
17-November-1995,823.47,823.47,814.81,817.71,
20-November-1995,820.56,820.61,815.77,816.19,
21-November-1995,815.88,815.88,810.36,810.36,
22-November-1995,803.46,803.46,789.51,794.51,
23-November-1995,783.62,783.62,775.89,778.59,
24-November-1995,784.87,799.11,784.87,799.11,
27-November-1995,803.64,806.07,800.10,800.10,
28-November-1995,790.02,790.60,785.93,786.65,
29-November-1995,783.63,783.63,773.00,778.42,
30-November-1995,780.87,795.76,780.81,795.76,
1-December-1995,807.41,812.15,806.58,809.29,
4-December-1995,807.98,809.31,803.39,804.87,
5-December-1995,803.16,803.28,795.89,802.19,
6-December-1995,802.94,811.84,802.94,811.15,
7-December-1995,822.06,828.54,821.92,827.74,
8-December-1995,833.07,837.75,829.17,829.30,
11-December-1995,816.45,816.67,812.29,814.29,
12-December-1995,815.96,816.23,813.04,813.32,
13-December-1995,816.50,818.72,815.01,817.87,
14-December-1995,821.46,821.46,817.44,817.60,
15-December-1995,813.52,814.08,809.88,814.06,
18-December-1995,815.56,815.56,811.97,812.67,
19-December-1995,813.24,813.90,811.23,813.69,
20-December-1995,816.20,818.71,813.90,815.03,
21-December-1995,819.47,823.83,819.21,823.62,
22-December-1995,827.51,832.39,827.51,829.84,
1-January-1996,830.40,833.31,829.97,831.26,
2-January-1996,832.38,832.38,827.67,828.09,
3-January-1996,828.16,828.84,822.56,823.05,
4-January-1996,818.25,818.25,813.67,815.86,
5-January-1996,816.37,817.20,811.23,811.40,
8-January-1996,811.58,811.59,802.51,802.91,
9-January-1996,798.39,798.39,792.91,795.77,
10-January-1996,797.27,798.51,796.29,797.88,
11-January-1996,797.80,801.30,797.07,801.30,
12-January-1996,805.36,806.59,803.57,805.18,
15-January-1996,803.91,806.15,803.91,805.01,
16-January-1996,804.23,804.25,801.79,802.87,
17-January-1996,800.34,800.34,794.16,794.44,
18-January-1996,787.64,787.64,782.50,785.08,
19-January-1996,783.30,785.22,780.85,781.29,
22-January-1996,781.31,786.23,780.03,784.38,
23-January-1996,785.67,785.67,780.21,781.46,
24-January-1996,775.16,775.16,761.74,763.62,
25-January-1996,762.50,764.28,754.17,756.22,
29-January-1996,755.46,761.91,752.85,761.91,
30-January-1996,766.49,774.06,766.49,772.44,
31-January-1996,773.04,782.57,772.87,779.06,
1-February-1996,779.76,793.09,779.76,792.73,
2-February-1996,803.02,828.69,803.02,827.76,
5-February-1996,830.03,853.90,830.03,848.61,
6-February-1996,849.90,851.64,842.55,843.48,
7-February-1996,832.51,840.26,828.94,840.23,
8-February-1996,840.14,871.08,840.14,871.08,
9-February-1996,889.67,911.25,889.67,911.20,
12-February-1996,916.84,930.84,916.84,925.38,
13-February-1996,918.96,932.47,917.84,932.47,
14-February-1996,940.66,956.77,940.66,955.03,
15-February-1996,946.64,952.99,945.94,949.23,
16-February-1996,939.86,941.35,929.09,931.57,
19-February-1996,933.54,936.10,930.42,930.47,
20-February-1996,928.86,929.77,922.87,924.61,
22-February-1996,921.90,932.95,921.68,932.93,
23-February-1996,935.45,936.82,930.35,931.99,
26-February-1996,935.94,950.88,935.94,947.97,
27-February-1996,946.06,946.06,939.96,940.97,
29-February-1996,937.18,937.18,909.69,910.41,
1-March-1996,909.94,911.95,906.53,911.95,
4-March-1996,913.20,913.20,910.30,911.99,
6-March-1996,912.58,913.77,909.07,912.84,
7-March-1996,914.61,918.23,912.37,912.52,
8-March-1996,911.42,911.42,897.60,898.25,
11-March-1996,894.16,894.16,883.40,885.58,
12-March-1996,885.76,887.25,883.83,887.12,
13-March-1996,888.95,897.82,888.95,897.64,
14-March-1996,898.47,907.77,898.47,903.69,
15-March-1996,902.45,902.80,897.06,899.04,
18-March-1996,892.37,892.37,882.85,882.99,
19-March-1996,881.83,883.83,877.70,879.97,
21-March-1996,881.37,886.00,880.84,883.58,
22-March-1996,880.75,881.05,872.89,874.95,
25-March-1996,877.15,877.15,869.99,871.18,
26-March-1996,868.67,870.74,867.10,870.59,
27-March-1996,872.68,886.22,872.68,886.12,
29-March-1996,892.56,899.43,892.56,898.57,
2-April-1996,901.89,909.35,901.88,908.88,
3-April-1996,912.87,916.66,912.44,913.54,
4-April-1996,909.65,911.20,905.47,911.20,
5-April-1996,910.78,918.30,910.78,917.88,
8-April-1996,925.27,929.20,924.87,929.07,
9-April-1996,930.81,934.72,929.94,931.09,
10-April-1996,930.82,932.43,922.69,923.77,
11-April-1996,920.11,926.19,919.36,926.07,
12-April-1996,925.48,927.44,922.76,927.40,
15-April-1996,939.25,944.53,939.16,943.02,
16-April-1996,945.49,954.38,945.49,954.38,
17-April-1996,963.07,980.77,963.07,980.77,
18-April-1996,989.63,999.75,989.63,995.46,
22-April-1996,1003.35,1008.85,989.69,990.37,
23-April-1996,985.40,985.62,979.45,985.62,
24-April-1996,994.21,1014.14,994.21,1014.14,
25-April-1996,1025.31,1033.66,1021.04,1021.04,
26-April-1996,1023.54,1023.54,992.21,999.08,
30-April-1996,1005.74,1009.87,1002.29,1005.78,
2-May-1996,1011.46,1014.18,1006.94,1012.60,
3-May-1996,1014.33,1014.33,1005.91,1006.17,
6-May-1996,1006.28,1006.28,985.93,987.84,
8-May-1996,982.67,997.51,976.05,995.75,
9-May-1996,995.27,997.34,985.21,985.97,
10-May-1996,970.73,974.90,967.08,974.90,
13-May-1996,983.65,987.21,981.41,987.21,
14-May-1996,989.49,996.42,986.77,996.21,
15-May-1996,996.03,998.18,988.31,997.28,
16-May-1996,1004.35,1017.92,1004.35,1011.18,
17-May-1996,1008.79,1008.79,1002.15,1003.49,
20-May-1996,1002.11,1002.11,981.50,981.69,
21-May-1996,977.75,977.75,972.54,974.09,
22-May-1996,974.17,978.90,974.17,975.04,
23-May-1996,975.17,975.17,972.20,973.84,
24-May-1996,973.83,982.42,973.83,978.49,
27-May-1996,974.74,974.74,966.67,967.17,
28-May-1996,964.23,964.23,950.82,961.45,
29-May-1996,962.05,984.76,962.05,984.24,
30-May-1996,985.67,988.94,981.16,982.15,
31-May-1996,983.07,983.59,979.55,983.42,
3-June-1996,985.48,997.47,985.41,997.15,
4-June-1996,1001.79,1008.07,997.16,997.85,
5-June-1996,995.79,1000.00,992.62,1000.00,
6-June-1996,1006.49,1011.99,1006.49,1009.57,
7-June-1996,1009.75,1012.44,1009.13,1011.94,
10-June-1996,1015.24,1023.10,1015.24,1021.48,
11-June-1996,1019.95,1024.47,1015.75,1024.47,
12-June-1996,1031.35,1038.77,1031.35,1035.02,
13-June-1996,1037.03,1043.91,1034.51,1042.53,
14-June-1996,1047.83,1061.06,1044.86,1061.06,
17-June-1996,1060.41,1081.87,1060.41,1068.65,
18-June-1996,1066.59,1069.79,1059.70,1064.12,
19-June-1996,1062.30,1064.32,1049.37,1049.37,
20-June-1996,1048.94,1048.94,1040.67,1048.25,
21-June-1996,1048.12,1050.94,1038.79,1038.79,
24-June-1996,1038.91,1038.91,1025.56,1032.16,
25-June-1996,1032.44,1033.78,1019.26,1019.89,
26-June-1996,1018.93,1019.17,1006.93,1006.93,
27-June-1996,1008.03,1013.46,1000.39,1013.09,
28-June-1996,1013.06,1019.16,1011.35,1011.50,
1-July-1996,1008.98,1008.98,998.55,998.85,
2-July-1996,999.40,1001.70,994.19,994.27,
3-July-1996,991.53,991.53,974.74,974.86,
4-July-1996,968.52,982.59,965.27,980.83,
5-July-1996,982.18,989.35,977.75,981.89,
8-July-1996,985.03,990.12,984.96,987.09,
9-July-1996,985.62,985.81,971.94,972.00,
10-July-1996,968.59,973.65,965.50,973.65,
11-July-1996,977.58,983.37,977.58,982.46,
12-July-1996,979.56,979.56,972.06,972.27,
15-July-1996,968.19,979.77,967.60,979.77,
16-July-1996,982.42,985.59,968.10,968.39,
17-July-1996,972.22,982.22,972.22,980.45,
18-July-1996,981.37,994.16,981.37,990.23,
19-July-1996,994.73,995.58,989.74,991.61,
22-July-1996,1002.56,1006.56,993.60,998.15,
23-July-1996,997.74,998.38,975.14,975.23,
24-July-1996,971.15,971.51,946.12,955.11,
25-July-1996,955.67,960.94,951.65,953.24,
26-July-1996,950.97,952.48,940.03,943.46,
29-July-1996,946.34,949.45,930.15,930.75,
30-July-1996,922.69,922.69,909.94,917.25,
31-July-1996,918.19,935.01,913.73,935.01,
1-August-1996,936.06,946.85,936.06,939.77,
2-August-1996,931.37,931.71,928.13,929.00,
5-August-1996,928.27,931.22,926.45,926.52,
6-August-1996,925.33,925.33,916.82,923.85,
7-August-1996,925.58,936.07,925.58,934.83,
8-August-1996,937.85,939.29,930.19,930.19,
9-August-1996,929.28,931.69,924.57,925.25,
12-August-1996,921.83,922.51,919.46,919.46,
13-August-1996,919.07,919.07,912.82,915.14,
14-August-1996,915.44,916.97,910.25,910.25,
16-August-1996,910.68,911.83,900.77,902.84,
19-August-1996,900.86,900.86,878.13,878.13,
20-August-1996,877.73,880.83,875.73,879.40,
21-August-1996,889.00,899.73,887.83,899.73,
22-August-1996,903.78,904.68,897.46,899.12,
23-August-1996,898.86,907.55,898.86,906.71,
26-August-1996,909.36,910.60,905.84,905.84,
27-August-1996,905.87,908.70,903.45,908.70,
29-August-1996,914.07,925.95,914.07,920.14,
30-August-1996,921.58,921.94,917.01,920.78,
2-September-1996,921.80,926.61,921.80,925.59,
3-September-1996,926.79,930.84,912.91,914.20,
4-September-1996,,,,915.43,
6-September-1996,916.68,919.46,916.41,917.30,
9-September-1996,916.67,916.67,904.92,906.90,
10-September-1996,905.42,905.42,895.55,897.27,
11-September-1996,896.87,899.72,887.53,887.59,
12-September-1996,886.15,887.67,880.79,885.58,
13-September-1996,886.00,886.28,877.20,877.20,
18-September-1996,875.92,883.62,873.29,883.62,
19-September-1996,884.26,888.56,873.80,875.28,
20-September-1996,874.69,876.24,866.78,866.78,
23-September-1996,865.04,869.48,861.50,863.62,
24-September-1996,863.38,865.82,863.01,864.81,
25-September-1996,867.63,871.10,865.88,865.92,
26-September-1996,862.92,863.36,856.16,857.01,
27-September-1996,853.20,853.55,846.46,846.46,
30-September-1996,844.71,846.09,837.01,840.91,
1-October-1996,841.40,842.44,839.02,839.51,
3-October-1996,840.10,843.02,834.40,835.12,
4-October-1996,833.05,833.88,806.97,809.07,
7-October-1996,809.59,809.59,775.85,780.33,
8-October-1996,773.70,783.25,766.30,783.23,
9-October-1996,781.91,789.44,778.08,789.39,
10-October-1996,790.81,805.56,790.81,805.50,
11-October-1996,810.23,820.73,810.23,820.08,
14-October-1996,,,,803.72,
15-October-1996,,,,806.82,
16-October-1996,807.18,813.54,804.20,804.49,
17-October-1996,803.75,805.21,796.17,805.09,
18-October-1996,804.48,808.73,801.16,808.04,
22-October-1996,812.82,832.09,812.82,830.09,
23-October-1996,831.50,859.07,831.50,858.40,
24-October-1996,858.64,859.00,837.75,839.76,
25-October-1996,840.02,846.60,834.50,838.41,
28-October-1996,839.50,852.64,839.50,842.08,
29-October-1996,841.37,841.37,831.67,835.16,
30-October-1996,835.36,835.51,818.21,820.13,
31-October-1996,819.83,819.83,808.42,817.28,
1-November-1996,817.33,822.57,811.03,813.98,
4-November-1996,813.06,813.06,796.58,801.77,
5-November-1996,801.63,804.17,794.95,795.07,
6-November-1996,794.44,794.44,781.20,790.95,
7-November-1996,793.36,797.78,791.54,795.62,
10-November-1996,800.81,802.85,798.85,799.66,
13-November-1996,801.16,810.21,801.16,808.54,
14-November-1996,809.58,810.20,802.56,804.04,
15-November-1996,803.75,810.42,802.40,809.18,
18-November-1996,809.96,816.52,809.96,814.99,
19-November-1996,815.13,816.47,806.41,807.19,
20-November-1996,806.91,806.91,789.17,789.54,
21-November-1996,789.68,791.96,782.66,784.68,
22-November-1996,784.09,784.09,766.10,767.34,
25-November-1996,766.33,773.51,743.78,771.36,
26-November-1996,771.63,780.20,761.86,762.04,
27-November-1996,761.28,761.28,738.02,745.43,
28-November-1996,745.76,750.67,740.29,741.36,
29-November-1996,742.60,747.42,742.26,744.74,
2-December-1996,743.57,746.52,731.16,732.08,
3-December-1996,731.97,732.00,717.85,718.66,
4-December-1996,718.27,718.27,697.70,705.91,
5-December-1996,706.72,724.09,703.96,722.12,
6-December-1996,722.17,729.01,722.17,727.66,
9-December-1996,726.67,731.32,722.33,725.46,
10-December-1996,725.30,725.30,716.57,720.35,
11-December-1996,721.36,753.90,721.36,753.37,
12-December-1996,753.11,758.07,739.45,739.95,
13-December-1996,739.89,741.78,732.51,739.18,
16-December-1996,742.77,757.62,742.77,755.71,
17-December-1996,756.76,761.78,752.97,761.49,
18-December-1996,761.88,777.31,761.88,766.85,
19-December-1996,766.78,775.63,763.75,774.71,
20-December-1996,775.07,795.39,775.07,794.93,
23-December-1996,795.09,800.50,789.40,792.28,
24-December-1996,792.01,792.01,785.49,790.76,
1-January-1997,793.01,838.10,793.01,836.17,
2-January-1997,836.81,839.65,826.91,828.32,
3-January-1997,826.14,835.08,823.41,835.08,
6-January-1997,835.81,840.52,831.99,834.90,
7-January-1997,834.55,839.56,828.53,837.58,
8-January-1997,838.55,850.60,838.54,844.95,
9-January-1997,844.56,862.25,844.56,862.02,
10-January-1997,862.84,883.21,862.84,877.85,
13-January-1997,878.09,886.95,872.54,886.40,
14-January-1997,886.59,897.42,881.52,895.91,
15-January-1997,895.25,937.94,895.05,933.07,
16-January-1997,934.72,971.13,887.78,888.63,
17-January-1997,887.71,893.06,860.99,877.70,
20-January-1997,881.21,889.27,866.50,869.08,
21-January-1997,868.67,875.04,857.55,864.57,
22-January-1997,869.15,881.83,865.53,874.11,
24-January-1997,874.52,878.07,869.84,873.68,
27-January-1997,873.94,905.09,873.94,901.69,
28-January-1997,902.35,910.84,897.03,910.27,
29-January-1997,912.08,918.70,892.99,893.83,
30-January-1997,893.95,897.53,881.36,888.71,
31-January-1997,881.51,881.51,856.02,859.39,
3-February-1997,858.86,859.46,846.28,846.41,
4-February-1997,845.98,856.93,844.74,856.50,
5-February-1997,857.67,867.30,852.07,852.56,
6-February-1997,852.76,863.27,847.79,862.84,
7-February-1997,862.30,865.44,857.04,863.72,
10-February-1997,865.04,875.22,865.04,871.86,
11-February-1997,871.65,884.81,871.19,884.07,
12-February-1997,883.47,888.90,879.54,880.50,
13-February-1997,880.38,886.76,878.22,882.85,
14-February-1997,882.93,889.70,882.93,888.37,
17-February-1997,893.98,906.31,893.98,902.13,
18-February-1997,901.77,901.77,885.32,890.67,
19-February-1997,888.63,890.26,876.95,889.30,
20-February-1997,889.08,889.08,881.08,881.80,
21-February-1997,881.69,881.69,867.65,868.89,
24-February-1997,868.27,868.63,848.55,849.15,
25-February-1997,849.09,857.57,842.06,848.58,
26-February-1997,848.44,850.58,840.27,849.93,
27-February-1997,853.30,865.61,853.30,865.00,
28-February-1997,892.70,938.21,892.70,919.01,
1-March-1997,931.75,972.81,931.75,970.14,
3-March-1997,969.71,1009.35,964.42,976.87,
4-March-1997,977.31,993.52,970.20,992.54,
5-March-1997,996.56,1011.21,982.03,991.22,
6-March-1997,990.04,990.79,972.85,975.93,
10-March-1997,972.70,972.70,949.52,950.13,
11-March-1997,950.29,956.58,932.46,937.73,
12-March-1997,939.57,953.20,938.20,945.81,
13-March-1997,947.23,950.10,939.30,944.09,
14-March-1997,942.74,945.77,935.66,940.81,
17-March-1997,942.31,954.21,942.31,952.08,
18-March-1997,951.95,954.98,944.54,950.33,
19-March-1997,949.68,949.89,926.61,926.61,
20-March-1997,926.07,935.18,920.23,934.53,
21-March-1997,935.46,941.03,931.21,933.30,
25-March-1997,934.49,947.33,934.49,941.30,
26-March-1997,941.20,941.20,933.41,934.82,
27-March-1997,934.82,935.12,926.87,934.94,
28-March-1997,935.15,936.05,917.00,919.28,
31-March-1997,906.52,906.52,840.49,848.94,
1-April-1997,845.36,866.07,840.90,863.40,
2-April-1997,867.99,891.97,867.99,891.27,
3-April-1997,892.25,901.13,888.26,896.54,
4-April-1997,895.71,895.71,887.14,893.06,
