Date,Open,High,Low,Close
22-January-2004,,,,2025.42,
23-January-2004,,,,2145.73,
27-January-2004,,,,2209.11,
28-January-2004,,,,2161.92,
29-January-2004,,,,2142.11,
30-January-2004,,,,2068.03,
3-February-2004,,,,1956.60,
4-February-2004,,,,1980.08,
5-February-2004,,,,1978.56,
6-February-2004,,,,1966.20,
9-February-2004,,,,2010.60,
10-February-2004,,,,2014.49,
11-February-2004,,,,2013.34,
12-February-2004,,,,2019.60,
13-February-2004,,,,2071.50,
16-February-2004,,,,2108.24,
17-February-2004,,,,2095.01,
18-February-2004,,,,2092.99,
19-February-2004,,,,2026.41,
20-February-2004,,,,2022.08,
23-February-2004,,,,1976.69,
24-February-2004,,,,1972.27,
25-February-2004,,,,1943.90,
26-February-2004,,,,1937.30,
27-February-2004,,,,1931.23,
1-March-2004,,,,1957.65,
3-March-2004,,,,1965.43,
4-March-2004,,,,1949.57,
5-March-2004,,,,1954.92,
8-March-2004,,,,1964.65,
9-March-2004,,,,1939.59,
10-March-2004,,,,1924.58,
11-March-2004,,,,1901.15,
12-March-2004,,,,1889.49,
15-March-2004,,,,1833.37,
16-March-2004,,,,1794.90,
17-March-2004,,,,1802.03,
18-March-2004,,,,1776.86,
19-March-2004,,,,1764.32,
22-March-2004,,,,1704.24,
23-March-2004,,,,1674.76,
24-March-2004,,,,1675.19,
25-March-2004,,,,1714.27,
26-March-2004,,,,1754.78,
29-March-2004,,,,1788.20,
30-March-2004,,,,1825.90,
31-March-2004,,,,1844.83,
1-April-2004,,,,1915.90,
2-April-2004,,,,1935.00,
5-April-2004,,,,1968.13,
6-April-2004,,,,1938.32,
7-April-2004,,,,1936.09,
8-April-2004,,,,1960.90,
12-April-2004,,,,1981.21,
13-April-2004,,,,2000.50,
15-April-2004,,,,2019.38,
16-April-2004,,,,2047.19,
19-April-2004,,,,2067.64,
20-April-2004,,,,2067.26,
21-April-2004,,,,2107.34,
22-April-2004,,,,2137.60,
23-April-2004,,,,2135.66,
27-April-2004,,,,2026.32,
28-April-2004,,,,2037.63,
29-April-2004,,,,2052.12,
30-April-2004,,,,2073.25,
3-May-2004,,,,2013.02,
4-May-2004,,,,2078.76,
5-May-2004,,,,2094.92,
6-May-2004,,,,2143.43,
7-May-2004,,,,2126.01,
10-May-2004,,,,2104.43,
11-May-2004,,,,2011.36,
12-May-2004,,,,2020.04,
13-May-2004,,,,2042.53,
14-May-2004,,,,1885.05,
17-May-2004,,,,1695.69,
18-May-2004,,,,1794.65,
19-May-2004,,,,1868.89,
20-May-2004,,,,1876.46,
21-May-2004,,,,1868.44,
24-May-2004,,,,1932.97,
25-May-2004,,,,1927.79,
26-May-2004,,,,1933.20,
27-May-2004,,,,1915.69,
28-May-2004,,,,1829.41,
31-May-2004,,,,1770.20,
1-June-2004,,,,1788.27,
2-June-2004,,,,1796.34,
3-June-2004,,,,1764.12,
4-June-2004,,,,1760.30,
7-June-2004,,,,1781.52,
8-June-2004,,,,1778.32,
9-June-2004,,,,1791.91,
10-June-2004,,,,1805.51,
11-June-2004,,,,1785.46,
14-June-2004,,,,1739.06,
15-June-2004,,,,1750.01,
16-June-2004,,,,1740.83,
17-June-2004,,,,1742.19,
18-June-2004,,,,1737.65,
21-June-2004,,,,1717.99,
22-June-2004,,,,1697.25,
23-June-2004,,,,1658.33,
24-June-2004,,,,1655.79,
25-June-2004,,,,1699.06,
28-June-2004,,,,1751.80,
29-June-2004,,,,1768.81,
30-June-2004,,,,1775.71,
1-July-2004,,,,1793.88,
2-July-2004,,,,1799.06,
5-July-2004,,,,1790.39,
6-July-2004,,,,1802.22,
7-July-2004,,,,1814.47,
8-July-2004,,,,1748.21,
9-July-2004,,,,1789.52,
12-July-2004,,,,1807.40,
13-July-2004,,,,1800.69,
14-July-2004,,,,1807.41,
15-July-2004,,,,1858.04,
16-July-2004,,,,1909.39,
19-July-2004,,,,1953.75,
20-July-2004,,,,1941.17,
21-July-2004,,,,1952.22,
22-July-2004,,,,1974.64,
23-July-2004,,,,1998.27,
26-July-2004,,,,2002.96,
27-July-2004,,,,1959.60,
28-July-2004,,,,1948.70,
29-July-2004,,,,1976.62,
30-July-2004,,,,1984.18,
2-August-2004,,,,1988.30,
3-August-2004,,,,1990.19,
4-August-2004,,,,1999.19,
5-August-2004,,,,2049.69,
6-August-2004,,,,2042.35,
9-August-2004,,,,2061.44,
10-August-2004,,,,2079.46,
11-August-2004,,,,2021.00,
12-August-2004,,,,1996.90,
13-August-2004,,,,2022.33,
16-August-2004,,,,2028.61,
17-August-2004,,,,2055.57,
18-August-2004,,,,2050.60,
19-August-2004,,,,2075.16,
20-August-2004,,,,2064.28,
23-August-2004,,,,2045.29,
24-August-2004,,,,2064.28,
25-August-2004,,,,2068.94,
26-August-2004,,,,2109.24,
27-August-2004,,,,2137.23,
30-August-2004,,,,2210.17,
31-August-2004,,,,2238.69,
1-September-2004,,,,2274.93,
2-September-2004,,,,2249.49,
3-September-2004,,,,2269.92,
6-September-2004,,,,2309.80,
7-September-2004,,,,2334.00,
8-September-2004,,,,2358.10,
9-September-2004,,,,2322.29,
10-September-2004,,,,2341.87,
13-September-2004,,,,2351.95,
14-September-2004,,,,2338.22,
15-September-2004,,,,2327.77,
16-September-2004,,,,2370.81,
17-September-2004,,,,2376.63,
20-September-2004,,,,2370.29,
21-September-2004,,,,2385.60,
22-September-2004,,,,2392.66,
23-September-2004,,,,2380.96,
24-September-2004,,,,2416.40,
27-September-2004,,,,2438.26,
28-September-2004,,,,2429.46,
29-September-2004,,,,2448.81,
30-September-2004,,,,2473.62,
1-October-2004,,,,2486.83,
4-October-2004,,,,2501.84,
5-October-2004,,,,2521.53,
6-October-2004,,,,2528.18,
7-October-2004,,,,2562.33,
8-October-2004,,,,2589.57,
11-October-2004,,,,2614.49,
12-October-2004,,,,2540.90,
14-October-2004,,,,2538.41,
15-October-2004,,,,2521.13,
18-October-2004,,,,2516.19,
19-October-2004,,,,2538.42,
20-October-2004,,,,2532.32,
21-October-2004,,,,2534.05,
25-October-2004,,,,2468.02,
26-October-2004,,,,2499.47,
27-October-2004,,,,2537.91,
28-October-2004,,,,2571.76,
29-October-2004,,,,2568.79,
1-November-2004,,,,2602.64,
2-November-2004,,,,2646.79,
3-November-2004,,,,2689.69,
4-November-2004,,,,2695.87,
5-November-2004,,,,2715.21,
8-November-2004,,,,2735.17,
9-November-2004,,,,2723.54,
10-November-2004,,,,2785.08,
11-November-2004,,,,2799.39,
12-November-2004,,,,2838.87,
16-November-2004,,,,2850.69,
17-November-2004,,,,2904.85,
18-November-2004,,,,2945.04,
19-November-2004,,,,2905.74,
22-November-2004,,,,2973.05,
23-November-2004,,,,3020.49,
24-November-2004,,,,3056.89,
25-November-2004,,,,3048.51,
29-November-2004,,,,3084.29,
30-November-2004,,,,3008.12,
1-December-2004,,,,3002.67,
2-December-2004,,,,3013.13,
3-December-2004,,,,3002.56,
6-December-2004,,,,3036.19,
7-December-2004,,,,3056.74,
8-December-2004,,,,3061.56,
9-December-2004,,,,3101.98,
10-December-2004,,,,3124.61,
13-December-2004,,,,3194.27,
14-December-2004,,,,3243.09,
15-December-2004,,,,3222.79,
16-December-2004,,,,3229.54,
17-December-2004,,,,3217.16,
20-December-2004,,,,3259.83,
21-December-2004,,,,3300.98,
22-December-2004,,,,3265.82,
23-December-2004,,,,3317.85,
24-December-2004,,,,3345.99,
27-December-2004,,,,3365.03,
28-December-2004,,,,3419.98,
29-December-2004,,,,3382.18,
30-December-2004,,,,3361.83,
31-December-2004,,,,3431.83,
3-January-2005,,,,3505.83,
4-January-2005,,,,3523.34,
5-January-2005,,,,3382.75,
6-January-2005,,,,3322.46,
7-January-2005,,,,3390.27,
10-January-2005,,,,3429.33,
11-January-2005,,,,3337.66,
12-January-2005,,,,3177.32,
13-January-2005,,,,3295.30,
14-January-2005,,,,3274.76,
17-January-2005,,,,3230.59,
18-January-2005,,,,3272.94,
19-January-2005,,,,3262.30,
20-January-2005,,,,3219.11,
24-January-2005,,,,3205.34,
25-January-2005,,,,3241.65,
27-January-2005,,,,3316.81,
28-January-2005,,,,3369.86,
31-January-2005,,,,3422.55,
1-February-2005,,,,3451.72,
2-February-2005,,,,3490.59,
3-February-2005,,,,3569.64,
4-February-2005,,,,3598.33,
7-February-2005,,,,3624.95,
8-February-2005,,,,3660.86,
9-February-2005,,,,3742.14,
10-February-2005,,,,3761.60,
11-February-2005,,,,3772.76,
14-February-2005,,,,3751.95,
15-February-2005,,,,3702.59,
16-February-2005,,,,3680.52,
17-February-2005,,,,3671.30,
18-February-2005,,,,3710.33,
21-February-2005,,,,3680.87,
22-February-2005,,,,3687.02,
23-February-2005,,,,3711.67,
24-February-2005,,,,3713.76,
25-February-2005,,,,3676.09,
28-February-2005,,,,3729.09,
1-March-2005,,,,3716.26,
2-March-2005,,,,3788.69,
3-March-2005,,,,3871.84,
4-March-2005,,,,3898.22,
7-March-2005,,,,3930.57,
8-March-2005,,,,3973.48,
9-March-2005,,,,3892.67,
10-March-2005,,,,3935.99,
11-March-2005,,,,3943.07,
14-March-2005,,,,3911.06,
15-March-2005,,,,3914.39,
16-March-2005,,,,3961.77,
17-March-2005,,,,3895.77,
18-March-2005,,,,3867.31,
21-March-2005,,,,3860.72,
22-March-2005,,,,3753.35,
23-March-2005,,,,3664.53,
24-March-2005,,,,3601.98,
28-March-2005,,,,3644.02,
29-March-2005,,,,3518.82,
30-March-2005,,,,3604.76,
31-March-2005,,,,3726.70,
1-April-2005,,,,3849.95,
4-April-2005,,,,3887.95,
5-April-2005,,,,3872.55,
6-April-2005,,,,3936.29,
7-April-2005,,,,3953.30,
8-April-2005,,,,3922.65,
11-April-2005,,,,3889.65,
12-April-2005,,,,3924.90,
13-April-2005,,,,3913.75,
15-April-2005,,,,3805.91,
18-April-2005,,,,3784.31,
19-April-2005,,,,3749.85,
20-April-2005,,,,3772.36,
21-April-2005,,,,3850.41,
22-April-2005,,,,3912.80,
25-April-2005,,,,3939.24,
26-April-2005,,,,3954.54,
27-April-2005,,,,3930.24,
28-April-2005,,,,3917.90,
29-April-2005,,,,3839.25,
2-May-2005,,,,3796.46,
3-May-2005,,,,3809.00,
4-May-2005,,,,3891.29,
5-May-2005,,,,3943.59,
6-May-2005,,,,3958.14,
9-May-2005,,,,4029.89,
10-May-2005,,,,4055.49,
11-May-2005,,,,4088.36,
12-May-2005,,,,4155.44,
13-May-2005,,,,4225.39,
16-May-2005,,,,4296.93,
17-May-2005,,,,4214.65,
18-May-2005,,,,4230.20,
19-May-2005,,,,4291.26,
20-May-2005,,,,4292.59,
23-May-2005,,,,4351.23,
24-May-2005,,,,4349.57,
25-May-2005,,,,4366.18,
26-May-2005,,,,4344.15,
27-May-2005,,,,4296.91,
30-May-2005,,,,4245.67,
31-May-2005,,,,4300.84,
1-June-2005,,,,4343.20,
2-June-2005,,,,4317.68,
3-June-2005,,,,4382.20,
4-June-2005,,,,4428.97,
6-June-2005,,,,4450.64,
7-June-2005,,,,4471.37,
8-June-2005,,,,4477.12,
9-June-2005,,,,4487.55,
10-June-2005,,,,4472.38,
13-June-2005,,,,4503.92,
14-June-2005,,,,4529.86,
15-June-2005,,,,4567.42,
16-June-2005,,,,4479.90,
17-June-2005,,,,4377.45,
20-June-2005,,,,4320.83,
21-June-2005,,,,4348.24,
22-June-2005,,,,4346.85,
23-June-2005,,,,4376.24,
24-June-2005,,,,4438.39,
27-June-2005,,,,4418.95,
28-June-2005,,,,4333.86,
29-June-2005,,,,4375.99,
30-June-2005,,,,4396.21,
1-July-2005,,,,4460.28,
4-July-2005,,,,4526.17,
5-July-2005,,,,4487.97,
6-July-2005,,,,4565.87,
7-July-2005,,,,4519.37,
8-July-2005,,,,4601.50,
11-July-2005,,,,4683.55,
12-July-2005,,,,4697.83,
13-July-2005,,,,4728.50,
14-July-2005,,,,4752.44,
15-July-2005,,,,4823.25,
18-July-2005,,,,4925.18,
19-July-2005,,,,4954.35,
20-July-2005,,,,4989.28,
21-July-2005,,,,4964.90,
22-July-2005,,,,5031.87,
25-July-2005,,,,5048.87,
26-July-2005,,,,4989.54,
27-July-2005,,,,4986.64,
29-July-2005,,,,4919.51,
1-August-2005,,,,4924.05,
2-August-2005,,,,5018.30,
3-August-2005,,,,4997.06,
4-August-2005,,,,5070.47,
5-August-2005,,,,5131.41,
8-August-2005,,,,5110.66,
9-August-2005,,,,5130.92,
10-August-2005,,,,5283.80,
11-August-2005,,,,5371.44,
12-August-2005,,,,5406.42,
16-August-2005,,,,5524.12,
17-August-2005,,,,5622.91,
18-August-2005,,,,5567.04,
19-August-2005,,,,5653.69,
22-August-2005,,,,5690.10,
23-August-2005,,,,5508.46,
24-August-2005,,,,5433.36,
25-August-2005,,,,5594.39,
26-August-2005,,,,5678.65,
29-August-2005,,,,5756.20,
30-August-2005,,,,5830.69,
31-August-2005,,,,5925.14,
1-September-2005,,,,5989.98,
2-September-2005,,,,5994.53,
5-September-2005,,,,6038.69,
6-September-2005,,,,6043.69,
8-September-2005,,,,6095.82,
9-September-2005,,,,6038.19,
12-September-2005,,,,6113.54,
13-September-2005,,,,6155.65,
14-September-2005,,,,6123.55,
15-September-2005,,,,6253.26,
16-September-2005,,,,6311.49,
19-September-2005,,,,6363.62,
20-September-2005,,,,6273.17,
21-September-2005,,,,6039.57,
22-September-2005,,,,5579.25,
23-September-2005,,,,5605.46,
26-September-2005,,,,5870.69,
27-September-2005,,,,5910.34,
28-September-2005,,,,5917.36,
29-September-2005,,,,5806.31,
30-September-2005,,,,5697.69,
3-October-2005,,,,5824.59,
4-October-2005,,,,5912.20,
5-October-2005,,,,5856.06,
6-October-2005,,,,5766.35,
7-October-2005,,,,5736.03,
10-October-2005,,,,5680.84,
11-October-2005,,,,5626.34,
13-October-2005,,,,5579.18,
14-October-2005,,,,5419.27,
17-October-2005,,,,5352.47,
18-October-2005,,,,5336.46,
19-October-2005,,,,5127.67,
20-October-2005,,,,4990.41,
21-October-2005,,,,5053.82,
24-October-2005,,,,5079.88,
25-October-2005,,,,5087.17,
26-October-2005,,,,5087.22,
27-October-2005,,,,5005.18,
28-October-2005,,,,4878.37,
31-October-2005,,,,4952.50,
1-November-2005,,,,5072.21,
2-November-2005,,,,5076.80,
7-November-2005,,,,5197.12,
8-November-2005,,,,5275.14,
9-November-2005,,,,5256.13,
10-November-2005,,,,5289.08,
11-November-2005,,,,5376.22,
14-November-2005,,,,5389.09,
16-November-2005,,,,5453.18,
17-November-2005,,,,5467.96,
18-November-2005,,,,5482.17,
21-November-2005,,,,5430.31,
22-November-2005,,,,5408.58,
23-November-2005,,,,5455.93,
24-November-2005,,,,5514.34,
25-November-2005,,,,5555.21,
26-November-2005,,,,5594.15,
28-November-2005,,,,5646.67,
29-November-2005,,,,5599.72,
30-November-2005,,,,5567.17,
1-December-2005,,,,5614.35,
2-December-2005,,,,5625.22,
5-December-2005,,,,5640.19,
6-December-2005,,,,5647.23,
7-December-2005,,,,5691.25,
8-December-2005,,,,5742.63,
9-December-2005,,,,5825.87,
12-December-2005,,,,5848.27,
13-December-2005,,,,5853.13,
14-December-2005,,,,5823.92,
15-December-2005,,,,5785.19,
16-December-2005,,,,5814.23,
19-December-2005,,,,5863.09,
20-December-2005,,,,5828.31,
21-December-2005,,,,5851.99,
22-December-2005,,,,5867.63,
23-December-2005,,,,5817.70,
26-December-2005,,,,5668.02,
27-December-2005,,,,5778.16,
28-December-2005,,,,5785.73,
29-December-2005,,,,5861.53,
30-December-2005,,,,5943.11,
2-January-2006,,,,6027.56,
3-January-2006,,,,6144.43,
4-January-2006,,,,6170.56,
5-January-2006,,,,6148.37,
6-January-2006,,,,6167.97,
9-January-2006,,,,6206.29,
10-January-2006,,,,6172.12,
12-January-2006,,,,6207.46,
13-January-2006,,,,6257.65,
16-January-2006,,,,6218.92,
17-January-2006,,,,6143.77,
18-January-2006,,,,6076.03,
19-January-2006,,,,6255.45,
20-January-2006,,,,6313.39,
23-January-2006,,,,6375.00,
24-January-2006,,,,6422.74,
25-January-2006,,,,6372.79,
27-January-2006,,,,6380.26,
30-January-2006,,,,6263.75,
31-January-2006,,,,6225.35,
1-February-2006,,,,6082.90,
2-February-2006,,,,6041.27,
3-February-2006,,,,6053.67,
6-February-2006,,,,6125.06,
7-February-2006,,,,6130.29,
8-February-2006,,,,6139.70,
10-February-2006,,,,6222.35,
13-February-2006,,,,6295.38,
14-February-2006,,,,6283.28,
15-February-2006,,,,6296.33,
16-February-2006,,,,6336.11,
17-February-2006,,,,6196.28,
20-February-2006,,,,6146.01,
21-February-2006,,,,6195.23,
22-February-2006,,,,6147.42,
23-February-2006,,,,6114.01,
24-February-2006,,,,6102.00,
27-February-2006,,,,6131.10,
28-February-2006,,,,6144.48,
1-March-2006,,,,6222.63,
2-March-2006,,,,6229.98,
3-March-2006,,,,6244.06,
6-March-2006,,,,6320.94,
7-March-2006,,,,6359.41,
8-March-2006,,,,6292.47,
9-March-2006,,,,6306.35,
10-March-2006,,,,6371.80,
13-March-2006,,,,6370.23,
14-March-2006,,,,6318.90,
16-March-2006,,,,6317.00,
17-March-2006,,,,6249.07,
20-March-2006,,,,6263.42,
21-March-2006,,,,6238.73,
22-March-2006,,,,6181.70,
23-March-2006,,,,6216.54,
24-March-2006,,,,6253.98,
27-March-2006,,,,6335.43,
28-March-2006,,,,6286.29,
29-March-2006,,,,6415.40,
30-March-2006,,,,6515.85,
31-March-2006,,,,6591.66,
3-April-2006,,,,6804.60,
4-April-2006,,,,6830.11,
5-April-2006,,,,6941.28,
7-April-2006,,,,6873.80,
10-April-2006,,,,6970.65,
12-April-2006,,,,6901.76,
13-April-2006,,,,6738.59,
17-April-2006,,,,6844.64,
18-April-2006,,,,6921.33,
19-April-2006,,,,6941.74,
20-April-2006,,,,6998.11,
21-April-2006,,,,6998.51,
24-April-2006,,,,7089.56,
25-April-2006,,,,7065.44,
26-April-2006,,,,7194.26,
27-April-2006,,,,7254.80,
28-April-2006,,,,7206.31,
29-April-2006,,,,7397.48,
2-May-2006,,,,7474.74,
3-May-2006,,,,7517.75,
4-May-2006,,,,7516.56,
5-May-2006,,,,7529.67,
8-May-2006,,,,7613.70,
9-May-2006,,,,7699.15,
10-May-2006,,,,7812.84,
11-May-2006,,,,7728.82,
12-May-2006,,,,7700.63,
15-May-2006,,,,7469.46,
16-May-2006,,,,7335.92,
17-May-2006,,,,7617.20,
18-May-2006,,,,7126.85,
19-May-2006,,,,6803.29,
22-May-2006,,,,6336.03,
23-May-2006,,,,6480.23,
24-May-2006,,,,6455.72,
25-May-2006,,,,6392.01,
26-May-2006,,,,6558.05,
29-May-2006,,,,6616.75,
30-May-2006,,,,6633.59,
31-May-2006,,,,6364.29,
1-June-2006,,,,6142.37,
2-June-2006,,,,5986.36,
5-June-2006,,,,5873.41,
6-June-2006,,,,5645.57,
7-June-2006,,,,5256.17,
8-June-2006,,,,4833.26,
9-June-2006,,,,5054.29,
12-June-2006,,,,4969.29,
13-June-2006,,,,4668.10,
14-June-2006,,,,4502.63,
15-June-2006,,,,4678.57,
16-June-2006,,,,4891.01,
19-June-2006,,,,5009.47,
20-June-2006,,,,5113.66,
21-June-2006,,,,5323.89,
22-June-2006,,,,5492.77,
23-June-2006,,,,5533.51,
25-June-2006,,,,5613.43,
26-June-2006,,,,5346.26,
27-June-2006,,,,5244.99,
28-June-2006,,,,5195.95,
29-June-2006,,,,5210.80,
30-June-2006,,,,5357.04,
3-July-2006,,,,5362.53,
4-July-2006,,,,5325.81,
5-July-2006,,,,5349.32,
6-July-2006,,,,5332.35,
7-July-2006,,,,5239.49,
10-July-2006,,,,5235.03,
11-July-2006,,,,5258.66,
12-July-2006,,,,5283.15,
13-July-2006,,,,5322.33,
14-July-2006,,,,5291.10,
17-July-2006,,,,5175.91,
18-July-2006,,,,5059.07,
19-July-2006,,,,4882.02,
20-July-2006,,,,4943.81,
21-July-2006,,,,4814.72,
24-July-2006,,,,4758.26,
25-July-2006,,,,4854.16,
26-July-2006,,,,4968.19,
27-July-2006,,,,5029.36,
28-July-2006,,,,5065.17,
31-July-2006,,,,5131.48,
1-August-2006,,,,5113.09,
2-August-2006,,,,5177.91,
3-August-2006,,,,5238.55,
4-August-2006,,,,5216.87,
7-August-2006,,,,5216.29,
8-August-2006,,,,5299.21,
9-August-2006,,,,5387.20,
10-August-2006,,,,5487.18,
11-August-2006,,,,5596.61,
14-August-2006,,,,5701.06,
16-August-2006,,,,5801.02,
17-August-2006,,,,5727.42,
18-August-2006,,,,5766.64,
21-August-2006,,,,5818.30,
22-August-2006,,,,5826.39,
23-August-2006,,,,5748.18,
24-August-2006,,,,5783.80,
25-August-2006,,,,5832.61,
28-August-2006,,,,5868.32,
29-August-2006,,,,5870.44,
30-August-2006,,,,5849.60,
31-August-2006,,,,5778.99,
1-September-2006,,,,5814.26,
4-September-2006,,,,5888.00,
5-September-2006,,,,5906.81,
6-September-2006,,,,5952.50,
7-September-2006,,,,5951.79,
8-September-2006,,,,6031.23,
11-September-2006,,,,5841.47,
12-September-2006,,,,5870.49,
13-September-2006,,,,5975.39,
14-September-2006,,,,5988.59,
15-September-2006,,,,5985.63,
18-September-2006,,,,6032.54,
19-September-2006,,,,5971.59,
20-September-2006,,,,5999.56,
21-September-2006,,,,6036.17,
22-September-2006,,,,6016.10,
25-September-2006,,,,6013.86,
26-September-2006,,,,6020.51,
27-September-2006,,,,6037.39,
28-September-2006,,,,6090.80,
29-September-2006,,,,6161.73,
3-October-2006,,,,6194.92,
4-October-2006,,,,6155.01,
5-October-2006,,,,6261.89,
6-October-2006,,,,6328.97,
9-October-2006,,,,6403.88,
10-October-2006,,,,6416.02,
11-October-2006,,,,6329.64,
12-October-2006,,,,6398.06,
13-October-2006,,,,6416.89,
16-October-2006,,,,6398.01,
17-October-2006,,,,6354.80,
18-October-2006,,,,6377.30,
19-October-2006,,,,6365.55,
20-October-2006,,,,6386.04,
21-October-2006,,,,6485.09,
23-October-2006,,,,6463.95,
26-October-2006,,,,6514.70,
27-October-2006,,,,6520.38,
