Date,Open,High,Low,Close
20-July-1999,,,,1332.02,
21-July-1999,,,,1351.52,
22-July-1999,,,,1361.40,
23-July-1999,,,,1347.46,
26-July-1999,,,,1343.19,
27-July-1999,,,,1331.56,
28-July-1999,,,,1342.31,
29-July-1999,,,,1339.51,
30-July-1999,,,,1323.68,
2-August-1999,,,,1312.36,
3-August-1999,,,,1318.95,
4-August-1999,,,,1352.19,
5-August-1999,,,,1340.72,
6-August-1999,,,,1339.02,
9-August-1999,1347.49,1371.15,1347.49,1365.63,
10-August-1999,1364.63,1364.63,1350.15,1357.96,
11-August-1999,1340.59,1365.65,1333.50,1351.47,
12-August-1999,1357.21,1363.76,1351.37,1351.37,
13-August-1999,1357.41,1359.21,1337.78,1340.85,
16-August-1999,1426.56,1431.99,1368.04,1378.47,
17-August-1999,1387.84,1409.19,1387.84,1409.19,
18-August-1999,1421.24,1445.49,1421.24,1438.95,
19-August-1999,1447.38,1451.55,1409.77,1412.32,
20-August-1999,1413.15,1424.01,1401.34,1423.29,
23-August-1999,1447.12,1468.64,1447.12,1460.13,
24-August-1999,1471.87,1478.27,1467.24,1477.95,
25-August-1999,1484.11,1486.82,1420.11,1445.91,
26-August-1999,1457.74,1479.04,1452.76,1478.70,
27-August-1999,1486.17,1490.92,1478.70,1482.60,
30-August-1999,1506.24,1510.61,1489.69,1489.69,
31-August-1999,1493.15,1493.37,1479.03,1485.82,
1-September-1999,1489.39,1489.80,1457.33,1461.38,
2-September-1999,1458.56,1458.56,1428.76,1430.93,
3-September-1999,1428.81,1440.32,1423.79,1427.89,
6-September-1999,1435.97,1467.30,1435.97,1467.26,
7-September-1999,1471.52,1473.81,1456.89,1458.29,
8-September-1999,1464.68,1478.71,1464.68,1472.20,
9-September-1999,1473.92,1481.35,1466.17,1471.90,
10-September-1999,1473.92,1476.57,1467.81,1470.71,
14-September-1999,1487.33,1492.68,1464.54,1471.60,
15-September-1999,1475.41,1479.09,1458.62,1458.84,
16-September-1999,1461.39,1463.01,1433.90,1434.48,
17-September-1999,1432.98,1448.90,1417.88,1446.11,
20-September-1999,1511.93,1523.07,1458.51,1460.01,
21-September-1999,1467.85,1469.75,1453.03,1460.82,
22-September-1999,1464.48,1496.97,1464.00,1485.04,
23-September-1999,1491.68,1509.62,1491.68,1508.89,
24-September-1999,1512.41,1528.53,1510.10,1515.28,
27-September-1999,1541.60,1560.11,1512.44,1512.85,
28-September-1999,1507.58,1510.59,1488.39,1509.65,
29-September-1999,1518.40,1538.18,1518.40,1532.09,
30-September-1999,1542.72,1543.32,1517.77,1517.77,
1-October-1999,1527.40,1529.23,1483.13,1489.18,
4-October-1999,1505.29,1514.18,1477.67,1478.52,
5-October-1999,1476.70,1498.12,1471.07,1498.12,
6-October-1999,1493.21,1534.72,1488.76,1506.81,
7-October-1999,1538.63,1589.61,1538.63,1587.08,
8-October-1999,1598.27,1620.51,1581.31,1602.15,
11-October-1999,1637.11,1659.47,1624.52,1624.52,
12-October-1999,1632.22,1646.71,1628.36,1646.23,
13-October-1999,1614.41,1657.58,1604.60,1648.92,
14-October-1999,1658.92,1682.20,1658.27,1661.76,
15-October-1999,1665.58,1666.58,1593.17,1600.33,
18-October-1999,1620.88,1639.26,1606.31,1635.35,
20-October-1999,1652.10,1672.19,1652.10,1660.10,
21-October-1999,1673.32,1676.02,1615.59,1617.61,
22-October-1999,1611.40,1611.40,1583.22,1597.99,
25-October-1999,1621.07,1640.94,1580.02,1589.36,
26-October-1999,1582.54,1602.58,1572.09,1598.86,
27-October-1999,1603.48,1603.65,1554.85,1569.24,
28-October-1999,1566.40,1566.40,1504.94,1509.65,
29-October-1999,1510.82,1510.82,1424.53,1446.52,
1-November-1999,1456.31,1462.29,1379.95,1380.80,
2-November-1999,1375.70,1459.63,1348.70,1458.04,
3-November-1999,1468.52,1480.56,1430.61,1453.53,
4-November-1999,1456.16,1467.57,1439.39,1465.85,
5-November-1999,1468.65,1498.23,1468.65,1495.04,
7-November-1999,1525.38,1540.07,1521.67,1521.67,
9-November-1999,1536.21,1536.21,1487.12,1514.77,
11-November-1999,1529.52,1538.70,1512.02,1512.49,
12-November-1999,1513.57,1518.48,1501.58,1511.89,
15-November-1999,1522.12,1525.01,1505.04,1505.73,
16-November-1999,1504.30,1505.60,1496.54,1505.60,
17-November-1999,1508.54,1524.32,1493.81,1493.81,
18-November-1999,1499.08,1504.31,1478.12,1500.13,
19-November-1999,1505.89,1514.94,1495.85,1500.24,
22-November-1999,1510.39,1530.02,1507.78,1530.02,
24-November-1999,1535.78,1564.50,1535.78,1552.04,
25-November-1999,1555.87,1572.39,1555.87,1563.14,
26-November-1999,1569.84,1571.32,1561.05,1564.37,
29-November-1999,1569.91,1583.08,1562.97,1566.31,
30-November-1999,1571.99,1575.40,1561.72,1573.84,
1-December-1999,1575.02,1591.94,1561.62,1569.49,
2-December-1999,1572.78,1597.67,1571.36,1586.96,
3-December-1999,1602.30,1609.40,1596.15,1601.08,
6-December-1999,1626.15,1648.84,1626.15,1645.19,
7-December-1999,1663.32,1668.19,1658.42,1662.56,
8-December-1999,1678.00,1690.63,1614.52,1638.30,
9-December-1999,1638.64,1654.25,1627.24,1653.17,
10-December-1999,1662.09,1668.51,1653.97,1654.03,
13-December-1999,1685.17,1701.03,1672.12,1673.87,
14-December-1999,1680.56,1680.56,1649.08,1665.95,
15-December-1999,1642.73,1656.05,1614.27,1642.51,
16-December-1999,1653.63,1680.97,1651.80,1675.22,
17-December-1999,1693.75,1700.62,1671.61,1674.09,
20-December-1999,1700.96,1724.45,1700.96,1711.27,
21-December-1999,1733.47,1737.32,1715.02,1727.91,
22-December-1999,1740.51,1769.88,1740.51,1768.33,
23-December-1999,1799.23,1800.86,1755.94,1768.71,
24-December-1999,1780.19,1780.19,1722.42,1733.73,
27-December-1999,1741.08,1743.71,1713.67,1718.16,
28-December-1999,1712.89,1739.11,1708.72,1739.11,
29-December-1999,1749.00,1773.98,1749.00,1766.00,
30-December-1999,1788.55,1791.44,1771.66,1791.44,
3-January-2000,1856.69,1920.60,1856.69,1920.08,
4-January-2000,1975.75,1978.28,1934.04,1972.29,
5-January-2000,1902.27,1976.53,1870.09,1922.87,
6-January-2000,1942.21,1959.53,1912.59,1923.36,
7-January-2000,1898.75,1898.75,1865.09,1871.82,
10-January-2000,1916.53,1925.51,1882.92,1900.44,
11-January-2000,1914.65,1925.65,1801.75,1832.64,
12-January-2000,1825.13,1873.46,1825.13,1873.46,
13-January-2000,1890.33,1907.45,1844.87,1849.51,
14-January-2000,1854.64,1855.69,1817.44,1846.64,
17-January-2000,1885.96,1904.00,1863.38,1863.38,
18-January-2000,1872.51,1873.61,1844.65,1868.58,
19-January-2000,1878.30,1903.23,1872.19,1888.83,
20-January-2000,1901.69,1910.75,1871.50,1874.35,
21-January-2000,1878.71,1903.99,1867.07,1903.14,
24-January-2000,1944.76,1958.00,1922.85,1927.38,
25-January-2000,1931.01,1933.52,1914.54,1926.27,
27-January-2000,1955.71,1968.07,1945.87,1950.52,
28-January-2000,1976.87,1985.08,1966.22,1976.41,
31-January-2000,1985.45,1988.01,1918.85,1933.76,
1-February-2000,1957.00,1971.86,1928.68,1970.85,
2-February-2000,2003.19,2031.56,2003.19,2018.95,
3-February-2000,2045.45,2061.25,2035.97,2057.21,
4-February-2000,2102.36,2102.36,2067.01,2071.56,
7-February-2000,2109.13,2136.17,2104.65,2105.79,
8-February-2000,2133.94,2145.15,2105.38,2112.02,
9-February-2000,2139.81,2166.75,2128.87,2130.01,
10-February-2000,2151.63,2186.84,2144.61,2186.84,
11-February-2000,2237.57,2243.33,2212.80,2214.22,
14-February-2000,2264.64,2284.95,2228.06,2236.75,
15-February-2000,2211.04,2269.01,2199.28,2237.94,
16-February-2000,2254.55,2291.20,2254.55,2264.92,
17-February-2000,2318.93,2349.41,2318.93,2343.88,
18-February-2000,2404.65,2404.65,2350.30,2356.10,
21-February-2000,2437.77,2463.52,2433.22,2451.33,
22-February-2000,2483.63,2485.87,2412.05,2418.33,
23-February-2000,2409.04,2430.23,2310.90,2318.45,
24-February-2000,2316.24,2333.57,2271.84,2317.59,
25-February-2000,2305.81,2308.56,2221.73,2223.61,
28-February-2000,2245.54,2269.18,2178.28,2261.86,
29-February-2000,2287.49,2356.17,2140.53,2155.72,
1-March-2000,2177.90,2259.31,2136.94,2255.55,
2-March-2000,2306.79,2344.43,2257.30,2257.30,
3-March-2000,2286.84,2286.84,2169.00,2177.33,
6-March-2000,2281.65,2287.29,2216.64,2237.68,
7-March-2000,2275.41,2276.22,2203.62,2213.79,
8-March-2000,2231.85,2265.40,2163.10,2182.97,
9-March-2000,2194.49,2210.70,2077.24,2104.29,
10-March-2000,2133.52,2163.15,2048.16,2071.11,
13-March-2000,2112.05,2142.41,1988.28,1996.63,
14-March-2000,1952.05,1985.56,1922.86,1983.87,
15-March-2000,1929.77,1993.73,1921.51,1971.02,
16-March-2000,1948.45,1956.37,1885.73,1889.35,
21-March-2000,1895.58,1932.60,1859.93,1873.79,
22-March-2000,1905.27,1945.62,1894.08,1918.33,
23-March-2000,1969.59,1975.00,1898.23,1919.75,
24-March-2000,1934.96,1941.90,1903.57,1924.51,
27-March-2000,1966.72,2002.02,1963.34,1971.92,
28-March-2000,1980.41,1993.63,1950.57,1993.63,
29-March-2000,2033.61,2039.51,2003.89,2006.69,
30-March-2000,1969.36,1969.36,1906.65,1944.73,
31-March-2000,1879.80,1922.11,1869.76,1905.25,
3-April-2000,1931.72,1931.74,1858.00,1862.28,
4-April-2000,1799.90,1799.90,1731.52,1737.96,
5-April-2000,1688.37,1770.88,1688.37,1726.80,
6-April-2000,1765.60,1770.91,1649.43,1742.73,
7-April-2000,1799.13,1856.75,1799.13,1856.47,
10-April-2000,1941.43,1961.78,1941.21,1942.37,
11-April-2000,1922.76,1959.43,1891.58,1956.11,
12-April-2000,1931.96,1951.67,1909.35,1911.77,
13-April-2000,1827.17,1838.51,1806.07,1824.31,
17-April-2000,1724.65,1726.20,1710.36,1720.56,
18-April-2000,1747.97,1747.97,1662.68,1669.06,
19-April-2000,1715.23,1718.77,1593.89,1623.40,
20-April-2000,1591.17,1622.24,1533.83,1610.96,
24-April-2000,1629.15,1632.59,1563.63,1563.63,
25-April-2000,1513.06,1544.54,1482.46,1540.60,
26-April-2000,1581.54,1625.85,1578.65,1619.32,
27-April-2000,1600.20,1607.53,1560.47,1568.65,
28-April-2000,1579.71,1579.71,1531.39,1540.22,
2-May-2000,1545.03,1545.03,1436.62,1440.83,
3-May-2000,1391.24,1430.97,1353.96,1410.59,
4-May-2000,1425.36,1482.69,1410.24,1481.39,
5-May-2000,1495.47,1546.42,1495.47,1536.16,
8-May-2000,1561.10,1577.92,1468.05,1468.05,
9-May-2000,1440.55,1502.56,1430.27,1502.37,
10-May-2000,1506.11,1506.77,1463.83,1466.52,
11-May-2000,1423.07,1431.05,1383.76,1399.34,
12-May-2000,1402.24,1410.01,1345.98,1347.86,
15-May-2000,1320.38,1386.73,1281.00,1368.33,
16-May-2000,1374.30,1377.80,1352.06,1370.10,
17-May-2000,1391.23,1417.06,1360.41,1372.93,
18-May-2000,1361.61,1379.03,1344.49,1355.03,
19-May-2000,1338.21,1340.11,1309.48,1325.47,
22-May-2000,1302.34,1309.59,1273.73,1273.73,
23-May-2000,1266.45,1281.04,1248.72,1281.04,
24-May-2000,1264.06,1291.88,1247.40,1281.61,
25-May-2000,1291.89,1318.03,1287.83,1295.64,
26-May-2000,1295.32,1307.36,1274.65,1301.80,
29-May-2000,1301.92,1343.61,1298.06,1336.49,
30-May-2000,1340.48,1378.59,1340.14,1376.28,
31-May-2000,1410.80,1444.79,1410.24,1413.03,
1-June-2000,1406.24,1408.31,1383.15,1385.00,
2-June-2000,1404.70,1435.64,1404.70,1425.95,
5-June-2000,1474.04,1509.30,1444.38,1459.31,
6-June-2000,1472.86,1485.88,1447.53,1484.96,
7-June-2000,1483.76,1514.28,1477.71,1492.29,
8-June-2000,1508.45,1529.18,1508.45,1524.78,
9-June-2000,1533.98,1540.28,1512.66,1518.20,
12-June-2000,1539.53,1539.94,1499.65,1499.65,
13-June-2000,1482.70,1505.07,1469.63,1495.97,
14-June-2000,1509.93,1524.93,1501.50,1507.73,
15-June-2000,1505.49,1528.04,1492.85,1520.84,
16-June-2000,1529.83,1563.62,1527.23,1561.71,
19-June-2000,1611.47,1632.95,1594.29,1597.02,
20-June-2000,1616.98,1624.82,1600.22,1612.06,
21-June-2000,1618.12,1618.12,1559.90,1560.45,
22-June-2000,1565.58,1579.20,1550.09,1578.87,
23-June-2000,1567.29,1581.57,1539.15,1547.33,
26-June-2000,1533.53,1549.87,1506.45,1546.56,
27-June-2000,1552.79,1564.04,1538.99,1542.42,
28-June-2000,1529.29,1556.96,1521.70,1556.26,
29-June-2000,1573.33,1585.41,1564.55,1565.03,
30-June-2000,1552.44,1563.67,1538.51,1554.15,
3-July-2000,1578.11,1592.25,1570.45,1591.24,
4-July-2000,1599.81,1609.52,1590.80,1605.50,
5-July-2000,1606.90,1616.50,1597.67,1601.69,
6-July-2000,1586.37,1597.74,1577.37,1590.07,
7-July-2000,1600.63,1601.72,1587.11,1590.16,
10-July-2000,1591.73,1597.63,1573.78,1578.25,
11-July-2000,1581.87,1586.61,1570.03,1571.38,
12-July-2000,1568.91,1601.87,1562.89,1601.73,
13-July-2000,1613.16,1624.07,1568.80,1571.49,
14-July-2000,1575.03,1590.33,1560.20,1562.32,
17-July-2000,1570.44,1574.37,1543.04,1543.04,
18-July-2000,1541.89,1547.99,1522.02,1529.99,
19-July-2000,1513.78,1527.72,1493.65,1497.01,
20-July-2000,1490.91,1499.25,1473.12,1485.15,
21-July-2000,1495.81,1497.86,1450.96,1452.74,
24-July-2000,1423.20,1423.20,1364.50,1365.87,
25-July-2000,1339.86,1422.60,1323.73,1420.35,
26-July-2000,1427.02,1432.38,1376.46,1377.49,
27-July-2000,1366.11,1402.80,1348.63,1402.20,
28-July-2000,1400.80,1420.71,1387.65,1396.48,
31-July-2000,1388.61,1401.67,1383.25,1392.19,
1-August-2000,1397.49,1397.87,1373.18,1377.87,
2-August-2000,1370.08,1381.00,1359.92,1379.25,
3-August-2000,1372.48,1385.24,1360.84,1361.55,
4-August-2000,1370.19,1370.98,1325.87,1329.42,
7-August-2000,1333.89,1341.33,1319.76,1329.11,
8-August-2000,1333.03,1364.98,1330.54,1364.85,
9-August-2000,1372.90,1388.85,1367.05,1373.57,
10-August-2000,1372.65,1389.74,1346.36,1351.59,
11-August-2000,1347.03,1351.03,1329.49,1338.70,
14-August-2000,1343.81,1347.68,1323.40,1347.68,
16-August-2000,1356.71,1387.27,1356.71,1385.98,
17-August-2000,1393.66,1399.52,1371.03,1376.90,
18-August-2000,1379.88,1400.81,1373.53,1394.02,
21-August-2000,1405.83,1423.34,1405.83,1417.50,
22-August-2000,1435.11,1438.63,1422.21,1430.15,
23-August-2000,1426.15,1441.33,1421.79,1424.54,
24-August-2000,1425.87,1449.49,1423.18,1447.53,
25-August-2000,1456.16,1463.62,1444.33,1445.81,
28-August-2000,1456.81,1464.26,1444.64,1445.63,
29-August-2000,1442.04,1452.30,1437.70,1450.60,
30-August-2000,1454.81,1466.38,1452.28,1458.98,
31-August-2000,1457.44,1479.45,1454.40,1477.46,
4-September-2000,1503.62,1519.76,1503.62,1516.78,
5-September-2000,1523.19,1523.89,1510.57,1518.82,
6-September-2000,1512.51,1529.97,1511.06,1523.45,
7-September-2000,1514.87,1537.94,1514.87,1527.75,
8-September-2000,1532.83,1540.97,1528.84,1535.09,
11-September-2000,1546.97,1565.67,1539.26,1540.64,
12-September-2000,1541.46,1552.43,1535.32,1551.17,
13-September-2000,1556.24,1561.37,1527.03,1531.86,
14-September-2000,1535.68,1544.27,1513.31,1521.63,
15-September-2000,1519.52,1523.39,1466.40,1471.02,
18-September-2000,1456.27,1456.27,1410.33,1413.11,
19-September-2000,1391.61,1424.47,1350.05,1385.09,
20-September-2000,1403.91,1409.68,1365.47,1405.93,
21-September-2000,1398.24,1406.94,1382.07,1382.55,
22-September-2000,1361.44,1363.57,1308.09,1312.39,
25-September-2000,1342.64,1371.59,1342.64,1370.80,
26-September-2000,1366.48,1366.48,1327.01,1338.53,
27-September-2000,1322.26,1359.63,1311.64,1354.73,
28-September-2000,1351.50,1361.64,1323.03,1328.37,
29-September-2000,1344.11,1344.11,1320.72,1329.47,
3-October-2000,1311.00,1332.85,1309.11,1331.99,
4-October-2000,1322.60,1345.34,1322.51,1341.17,
5-October-2000,1346.78,1353.24,1324.39,1324.69,
6-October-2000,1312.82,1323.62,1297.36,1310.10,
9-October-2000,1316.88,1322.95,1299.64,1299.64,
10-October-2000,1308.47,1308.62,1263.14,1264.26,
11-October-2000,1250.12,1250.12,1218.80,1227.75,
12-October-2000,1214.97,1241.15,1208.23,1238.76,
13-October-2000,1211.71,1215.98,1192.92,1198.30,
16-October-2000,1241.43,1250.33,1209.40,1209.60,
17-October-2000,1203.63,1205.31,1172.59,1188.04,
18-October-2000,1176.68,1177.83,1148.82,1162.09,
19-October-2000,1160.47,1207.83,1136.71,1207.56,
20-October-2000,1239.51,1239.51,1208.69,1210.06,
23-October-2000,1218.97,1220.71,1178.35,1179.66,
24-October-2000,1175.07,1190.71,1168.55,1190.27,
25-October-2000,1193.37,1226.27,1193.37,1224.82,
26-October-2000,1224.82,1251.30,1224.82,1235.90,
27-October-2000,1239.13,1243.94,1229.25,1237.82,
30-October-2000,1241.60,1242.86,1216.97,1219.51,
31-October-2000,1214.84,1231.75,1207.70,1230.77,
1-November-2000,1242.65,1256.05,1238.64,1251.04,
2-November-2000,1252.23,1269.66,1250.12,1268.25,
3-November-2000,1276.57,1290.85,1273.22,1287.43,
6-November-2000,1293.51,1307.42,1283.07,1287.68,
7-November-2000,1283.39,1295.84,1281.86,1294.87,
8-November-2000,1296.03,1323.11,1296.03,1316.80,
9-November-2000,1306.71,1321.86,1303.99,1314.77,
10-November-2000,1313.07,1316.89,1288.58,1292.24,
13-November-2000,1267.50,1267.50,1245.34,1248.66,
14-November-2000,1247.34,1293.51,1247.34,1289.26,
15-November-2000,1302.75,1314.20,1290.70,1294.90,
16-November-2000,1295.74,1304.33,1283.07,1288.41,
17-November-2000,1280.47,1291.52,1271.42,1290.01,
20-November-2000,1307.52,1308.70,1292.75,1301.32,
21-November-2000,1292.91,1303.84,1287.85,1302.67,
22-November-2000,1306.37,1308.71,1281.57,1282.07,
23-November-2000,1272.36,1283.01,1267.20,1280.83,
24-November-2000,1283.27,1290.18,1282.03,1286.26,
27-November-2000,1298.74,1324.76,1295.22,1327.72,
28-November-2000,1324.75,1344.06,1324.41,1336.44,
29-November-2000,1325.54,1340.65,1315.81,1330.04,
30-November-2000,1330.20,1333.59,1320.99,1321.78,
1-December-2000,1313.23,1343.29,1311.85,1341.24,
4-December-2000,1352.47,1361.13,1343.00,1343.95,
5-December-2000,1353.91,1368.64,1351.63,1364.78,
6-December-2000,1391.30,1394.22,1371.45,1374.07,
7-December-2000,1371.56,1385.81,1369.89,1379.73,
8-December-2000,1383.76,1400.92,1382.78,1398.49,
11-December-2000,1412.93,1429.13,1408.39,1427.95,
12-December-2000,1437.42,1440.26,1426.03,1428.02,
13-December-2000,1433.12,1453.44,1433.11,1450.76,
14-December-2000,1451.89,1459.88,1428.81,1432.56,
15-December-2000,1423.34,1424.25,1374.64,1379.04,
18-December-2000,1371.79,1396.53,1363.37,1390.40,
19-December-2000,1391.52,1393.68,1368.61,1370.67,
20-December-2000,1355.77,1360.25,1341.66,1352.57,
21-December-2000,1328.59,1337.73,1309.74,1330.09,
22-December-2000,1337.02,1345.24,1272.52,1275.93,
26-December-2000,1278.35,1285.37,1236.83,1245.17,
27-December-2000,1245.33,1271.02,1238.06,1263.99,
28-December-2000,1275.85,1286.82,1273.56,1284.31,
29-December-2000,1280.73,1306.29,1275.32,1304.66,
1-January-2001,1310.04,1323.07,1296.27,1303.23,
2-January-2001,1303.44,1321.07,1294.74,1319.59,
3-January-2001,1306.91,1330.49,1304.06,1329.85,
4-January-2001,1372.19,1376.13,1356.92,1357.96,
5-January-2001,1359.22,1383.12,1358.90,1381.71,
8-January-2001,1374.93,1385.77,1345.27,1353.37,
9-January-2001,1350.99,1366.88,1345.17,1352.16,
10-January-2001,1360.65,1366.74,1335.33,1338.88,
11-January-2001,1344.68,1346.41,1316.81,1320.62,
12-January-2001,1330.44,1338.20,1317.54,1325.04,
15-January-2001,1334.24,1338.07,1318.63,1329.73,
16-January-2001,1331.64,1340.66,1325.51,1331.07,
17-January-2001,1339.10,1345.71,1326.96,1332.22,
18-January-2001,1340.03,1351.59,1334.86,1350.33,
19-January-2001,1367.73,1393.05,1367.22,1391.21,
22-January-2001,1408.19,1408.19,1396.97,1404.19,
23-January-2001,1403.69,1409.66,1398.28,1401.02,
24-January-2001,1410.00,1418.27,1400.64,1416.84,
25-January-2001,1418.61,1418.69,1397.79,1416.32,
29-January-2001,1373.73,1389.52,1369.03,1381.60,
30-January-2001,1389.92,1419.97,1387.88,1419.73,
31-January-2001,1419.30,1433.64,1406.90,1409.03,
1-February-2001,1401.69,1410.92,1373.02,1389.44,
2-February-2001,1388.16,1424.34,1388.16,1413.67,
5-February-2001,1412.29,1437.95,1412.29,1427.95,
6-February-2001,1435.61,1444.33,1429.95,1436.87,
7-February-2001,1440.35,1441.85,1422.21,1424.85,
8-February-2001,1419.19,1451.91,1417.58,1450.08,
9-February-2001,1456.03,1471.97,1456.01,1457.21,
12-February-2001,1469.87,1477.96,1458.56,1469.80,
13-February-2001,1480.95,1480.99,1453.38,1454.67,
14-February-2001,1449.98,1457.02,1436.90,1448.61,
15-February-2001,1452.79,1473.62,1451.52,1469.67,
16-February-2001,1475.40,1475.40,1419.40,1422.40,
19-February-2001,1432.73,1440.78,1410.43,1429.40,
20-February-2001,1433.53,1434.71,1423.04,1425.88,
21-February-2001,1418.37,1424.13,1397.65,1405.52,
22-February-2001,1390.93,1396.40,1357.37,1388.74,
23-February-2001,1388.58,1391.82,1336.29,1337.91,
26-February-2001,1352.23,1355.79,1322.74,1341.02,
27-February-2001,1348.80,1353.37,1299.04,1313.88,
28-February-2001,1309.75,1378.18,1301.50,1367.22,
1-March-2001,1376.59,1408.59,1351.07,1368.37,
2-March-2001,1383.68,1388.72,1292.00,1297.07,
5-March-2001,1286.43,1304.52,1240.60,1258.13,
7-March-2001,1277.65,1295.27,1231.38,1279.53,
8-March-2001,1290.78,1292.67,1261.87,1275.04,
9-March-2001,1255.92,1255.92,1187.86,1203.04,
12-March-2001,1223.02,1229.30,1149.52,1154.17,
13-March-2001,1113.43,1144.93,1049.65,1072.34,
14-March-2001,1060.85,1133.92,1056.80,1128.62,
15-March-2001,1110.94,1159.30,1107.05,1158.18,
16-March-2001,1141.50,1174.35,1122.71,1139.61,
19-March-2001,1135.59,1149.89,1121.55,1134.55,
20-March-2001,1139.11,1139.14,1107.88,1119.06,
21-March-2001,1105.20,1144.48,1097.59,1141.50,
22-March-2001,1139.67,1148.69,1117.73,1121.62,
23-March-2001,1128.40,1128.78,1073.18,1089.94,
26-March-2001,1090.18,1096.80,1076.52,1094.48,
27-March-2001,1092.54,1116.96,1091.89,1111.78,
28-March-2001,1124.58,1142.83,1124.58,1140.21,
29-March-2001,1125.88,1137.35,1115.58,1126.14,
30-March-2001,1115.73,1117.26,1076.72,1080.10,
2-April-2001,1052.34,1061.03,1021.85,1058.00,
3-April-2001,1050.08,1075.29,1050.08,1070.68,
4-April-2001,1055.65,1063.85,1042.84,1061.69,
6-April-2001,1088.16,1092.43,1051.71,1058.03,
9-April-2001,1056.10,1061.46,1042.96,1051.85,
10-April-2001,1052.79,1052.79,1016.82,1027.34,
11-April-2001,1034.85,1034.85,981.45,987.95,
12-April-2001,971.18,971.18,929.09,949.24,
16-April-2001,947.02,977.06,934.35,975.95,
17-April-2001,971.29,1006.45,970.03,1002.07,
18-April-2001,1004.53,1049.11,1004.53,1048.91,
19-April-2001,1081.71,1103.13,1056.01,1076.44,
20-April-2001,1090.27,1091.71,1063.34,1085.06,
