Date,Open,High,Low,Close
16-October-1987,,,,461.72,
19-October-1987,,,,461.70,
22-October-1987,,,,452.26,
26-October-1987,,,,447.07,
27-October-1987,,,,435.15,
28-October-1987,,,,438.02,
29-October-1987,,,,444.67,
30-October-1987,,,,450.31,
2-November-1987,,,,450.23,
3-November-1987,,,,447.94,
4-November-1987,,,,445.48,
6-November-1987,,,,441.43,
9-November-1987,,,,445.14,
10-November-1987,,,,443.13,
11-November-1987,,,,438.21,
12-November-1987,,,,434.70,
13-November-1987,,,,429.24,
16-November-1987,,,,419.26,
17-November-1987,,,,421.23,
18-November-1987,,,,421.74,
19-November-1987,,,,419.17,
20-November-1987,,,,416.44,
23-November-1987,,,,422.75,
24-November-1987,,,,426.86,
25-November-1987,,,,428.55,
26-November-1987,,,,428.26,
27-November-1987,,,,427.92,
30-November-1987,,,,430.18,
1-December-1987,,,,428.86,
2-December-1987,,,,427.16,
3-December-1987,,,,423.80,
4-December-1987,,,,421.50,
7-December-1987,,,,414.15,
8-December-1987,,,,413.91,
9-December-1987,,,,414.21,
10-December-1987,,,,405.57,
11-December-1987,,,,407.00,
14-December-1987,,,,407.92,
15-December-1987,,,,414.10,
16-December-1987,,,,416.75,
17-December-1987,,,,423.50,
18-December-1987,,,,428.87,
21-December-1987,,,,437.90,
22-December-1987,,,,434.51,
23-December-1987,,,,435.70,
24-December-1987,,,,442.17,
4-January-1988,,,,439.17,
