"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"12-Oct-1990","        0.00","        0.00","        0.00","      429.29","-","-"
"15-Oct-1990","        0.00","        0.00","        0.00","      398.92","-","-"
"18-Oct-1990","        0.00","        0.00","        0.00","      405.72","-","-"
"22-Oct-1990","        0.00","        0.00","        0.00","      383.75","-","-"
"25-Oct-1990","        0.00","        0.00","        0.00","      404.15","-","-"
"26-Oct-1990","        0.00","        0.00","        0.00","      397.04","-","-"
"31-Oct-1990","        0.00","        0.00","        0.00","      403.66","-","-"
"01-Nov-1990","        0.00","        0.00","        0.00","      412.90","-","-"
"05-Nov-1990","        0.00","        0.00","        0.00","      416.08","-","-"
"07-Nov-1990","        0.00","        0.00","        0.00","      428.21","-","-"
"08-Nov-1990","        0.00","        0.00","        0.00","      435.18","-","-"
"09-Nov-1990","        0.00","        0.00","        0.00","      430.25","-","-"
"12-Nov-1990","        0.00","        0.00","        0.00","      403.06","-","-"
"14-Nov-1990","        0.00","        0.00","        0.00","      405.70","-","-"
"16-Nov-1990","        0.00","        0.00","        0.00","      408.34","-","-"
"21-Nov-1990","        0.00","        0.00","        0.00","      391.83","-","-"
"22-Nov-1990","        0.00","        0.00","        0.00","      383.69","-","-"
"23-Nov-1990","        0.00","        0.00","        0.00","      399.67","-","-"
"26-Nov-1990","        0.00","        0.00","        0.00","      405.00","-","-"
"27-Nov-1990","        0.00","        0.00","        0.00","      393.78","-","-"
"29-Nov-1990","        0.00","        0.00","        0.00","      373.33","-","-"
"30-Nov-1990","        0.00","        0.00","        0.00","      367.69","-","-"
"03-Dec-1990","        0.00","        0.00","        0.00","      371.14","-","-"
"04-Dec-1990","        0.00","        0.00","        0.00","      359.86","-","-"
"05-Dec-1990","        0.00","        0.00","        0.00","      359.21","-","-"
"06-Dec-1990","        0.00","        0.00","        0.00","      363.06","-","-"
"10-Dec-1990","        0.00","        0.00","        0.00","      371.86","-","-"
"11-Dec-1990","        0.00","        0.00","        0.00","      368.22","-","-"
"12-Dec-1990","        0.00","        0.00","        0.00","      372.37","-","-"
"13-Dec-1990","        0.00","        0.00","        0.00","      378.88","-","-"
"14-Dec-1990","        0.00","        0.00","        0.00","      382.16","-","-"
"17-Dec-1990","        0.00","        0.00","        0.00","      367.42","-","-"
"18-Dec-1990","        0.00","        0.00","        0.00","      347.93","-","-"
"19-Dec-1990","        0.00","        0.00","        0.00","      333.33","-","-"
"21-Dec-1990","        0.00","        0.00","        0.00","      326.93","-","-"
"24-Dec-1990","        0.00","        0.00","        0.00","      330.86","-","-"
"02-Jan-1991","        0.00","        0.00","        0.00","      318.95","-","-"
"03-Jan-1991","        0.00","        0.00","        0.00","      314.01","-","-"
"07-Jan-1991","        0.00","        0.00","        0.00","      318.12","-","-"
"09-Jan-1991","        0.00","        0.00","        0.00","      321.49","-","-"
"11-Jan-1991","        0.00","        0.00","        0.00","      326.37","-","-"
"14-Jan-1991","        0.00","        0.00","        0.00","      323.42","-","-"
"23-Jan-1991","        0.00","        0.00","        0.00","      319.49","-","-"
"24-Jan-1991","        0.00","        0.00","        0.00","      312.07","-","-"
"25-Jan-1991","        0.00","        0.00","        0.00","      306.22","-","-"
"31-Jan-1991","        0.00","        0.00","        0.00","      314.36","-","-"
"01-Feb-1991","        0.00","        0.00","        0.00","      324.29","-","-"
"04-Feb-1991","        0.00","        0.00","        0.00","      334.83","-","-"
"05-Feb-1991","        0.00","        0.00","        0.00","      339.98","-","-"
"06-Feb-1991","        0.00","        0.00","        0.00","      338.21","-","-"
"07-Feb-1991","        0.00","        0.00","        0.00","      330.40","-","-"
"08-Feb-1991","        0.00","        0.00","        0.00","      329.50","-","-"
"11-Feb-1991","        0.00","        0.00","        0.00","      324.61","-","-"
"13-Feb-1991","        0.00","        0.00","        0.00","      322.24","-","-"
"14-Feb-1991","        0.00","        0.00","        0.00","      326.76","-","-"
"15-Feb-1991","        0.00","        0.00","        0.00","      331.06","-","-"
"19-Feb-1991","        0.00","        0.00","        0.00","      361.63","-","-"
"20-Feb-1991","        0.00","        0.00","        0.00","      360.52","-","-"
"21-Feb-1991","        0.00","        0.00","        0.00","      362.78","-","-"
"22-Feb-1991","        0.00","        0.00","        0.00","      369.57","-","-"
"25-Feb-1991","        0.00","        0.00","        0.00","      369.03","-","-"
"26-Feb-1991","        0.00","        0.00","        0.00","      377.39","-","-"
"27-Feb-1991","        0.00","        0.00","        0.00","      379.84","-","-"
"28-Feb-1991","        0.00","        0.00","        0.00","      379.94","-","-"
"04-Mar-1991","        0.00","        0.00","        0.00","      381.50","-","-"
"05-Mar-1991","        0.00","        0.00","        0.00","      385.62","-","-"
"07-Mar-1991","        0.00","        0.00","        0.00","      361.30","-","-"
"08-Mar-1991","        0.00","        0.00","        0.00","      371.44","-","-"
"11-Mar-1991","        0.00","        0.00","        0.00","      367.66","-","-"
"12-Mar-1991","        0.00","        0.00","        0.00","      365.41","-","-"
"13-Mar-1991","        0.00","        0.00","        0.00","      364.09","-","-"
"14-Mar-1991","        0.00","        0.00","        0.00","      375.52","-","-"
"15-Mar-1991","        0.00","        0.00","        0.00","      375.79","-","-"
"18-Mar-1991","        0.00","        0.00","        0.00","      367.04","-","-"
"20-Mar-1991","        0.00","        0.00","        0.00","      367.41","-","-"
"21-Mar-1991","        0.00","        0.00","        0.00","      364.74","-","-"
"22-Mar-1991","        0.00","        0.00","        0.00","      366.46","-","-"
"25-Mar-1991","        0.00","        0.00","        0.00","      361.79","-","-"
"26-Mar-1991","        0.00","        0.00","        0.00","      365.44","-","-"
"27-Mar-1991","        0.00","        0.00","        0.00","      366.45","-","-"
"01-Apr-1991","        0.00","        0.00","        0.00","      372.70","-","-"
"02-Apr-1991","        0.00","        0.00","        0.00","      377.36","-","-"
"03-Apr-1991","        0.00","        0.00","        0.00","      376.92","-","-"
"04-Apr-1991","        0.00","        0.00","        0.00","      375.41","-","-"
"05-Apr-1991","        0.00","        0.00","        0.00","      380.57","-","-"
"08-Apr-1991","        0.00","        0.00","        0.00","      387.00","-","-"
"09-Apr-1991","        0.00","        0.00","        0.00","      387.57","-","-"
"11-Apr-1991","        0.00","        0.00","        0.00","      393.43","-","-"
"12-Apr-1991","        0.00","        0.00","        0.00","      402.40","-","-"
"15-Apr-1991","        0.00","        0.00","        0.00","      406.93","-","-"
"16-Apr-1991","        0.00","        0.00","        0.00","      398.33","-","-"
"18-Apr-1991","        0.00","        0.00","        0.00","      397.28","-","-"
"19-Apr-1991","        0.00","        0.00","        0.00","      403.38","-","-"
"22-Apr-1991","        0.00","        0.00","        0.00","      404.75","-","-"
"23-Apr-1991","        0.00","        0.00","        0.00","      401.78","-","-"
"24-Apr-1991","        0.00","        0.00","        0.00","      400.44","-","-"
"25-Apr-1991","        0.00","        0.00","        0.00","      404.76","-","-"
"26-Apr-1991","        0.00","        0.00","        0.00","      401.53","-","-"
"29-Apr-1991","        0.00","        0.00","        0.00","      396.88","-","-"
"30-Apr-1991","        0.00","        0.00","        0.00","      389.01","-","-"
"03-May-1991","        0.00","        0.00","        0.00","      397.15","-","-"
"06-May-1991","        0.00","        0.00","        0.00","      392.35","-","-"
"07-May-1991","        0.00","        0.00","        0.00","      392.26","-","-"
"08-May-1991","        0.00","        0.00","        0.00","      395.04","-","-"
"09-May-1991","        0.00","        0.00","        0.00","      393.33","-","-"
"10-May-1991","        0.00","        0.00","        0.00","      400.40","-","-"
"13-May-1991","        0.00","        0.00","        0.00","      400.38","-","-"
"14-May-1991","        0.00","        0.00","        0.00","      400.56","-","-"
"16-May-1991","        0.00","        0.00","        0.00","      399.49","-","-"
"17-May-1991","        0.00","        0.00","        0.00","      401.58","-","-"
"20-May-1991","        0.00","        0.00","        0.00","      398.68","-","-"
"21-May-1991","        0.00","        0.00","        0.00","      408.66","-","-"
"23-May-1991","        0.00","        0.00","        0.00","      407.19","-","-"
"27-May-1991","        0.00","        0.00","        0.00","      408.19","-","-"
"29-May-1991","        0.00","        0.00","        0.00","      410.37","-","-"
"30-May-1991","        0.00","        0.00","        0.00","      411.86","-","-"
"31-May-1991","        0.00","        0.00","        0.00","      403.18","-","-"
"03-Jun-1991","        0.00","        0.00","        0.00","      400.02","-","-"
"04-Jun-1991","        0.00","        0.00","        0.00","      399.75","-","-"
"05-Jun-1991","        0.00","        0.00","        0.00","      398.38","-","-"
"06-Jun-1991","        0.00","        0.00","        0.00","      394.99","-","-"
"07-Jun-1991","        0.00","        0.00","        0.00","      386.92","-","-"
"11-Jun-1991","        0.00","        0.00","        0.00","      390.28","-","-"
"12-Jun-1991","        0.00","        0.00","        0.00","      396.91","-","-"
"13-Jun-1991","        0.00","        0.00","        0.00","      393.72","-","-"
"14-Jun-1991","        0.00","        0.00","        0.00","      397.78","-","-"
"17-Jun-1991","        0.00","        0.00","        0.00","      402.59","-","-"
"18-Jun-1991","        0.00","        0.00","        0.00","      408.77","-","-"
"19-Jun-1991","        0.00","        0.00","        0.00","      407.49","-","-"
"20-Jun-1991","        0.00","        0.00","        0.00","      409.32","-","-"
"21-Jun-1991","        0.00","        0.00","        0.00","      415.83","-","-"
"24-Jun-1991","        0.00","        0.00","        0.00","      400.83","-","-"
"25-Jun-1991","        0.00","        0.00","        0.00","      398.76","-","-"
"26-Jun-1991","        0.00","        0.00","        0.00","      392.35","-","-"
"27-Jun-1991","        0.00","        0.00","        0.00","      396.25","-","-"
"28-Jun-1991","        0.00","        0.00","        0.00","      391.96","-","-"
"01-Jul-1991","        0.00","        0.00","        0.00","      393.60","-","-"
"02-Jul-1991","        0.00","        0.00","        0.00","      394.90","-","-"
"03-Jul-1991","        0.00","        0.00","        0.00","      399.85","-","-"
"04-Jul-1991","        0.00","        0.00","        0.00","      397.07","-","-"
"05-Jul-1991","        0.00","        0.00","        0.00","      413.35","-","-"
"08-Jul-1991","        0.00","        0.00","        0.00","      416.27","-","-"
"09-Jul-1991","        0.00","        0.00","        0.00","      417.63","-","-"
"10-Jul-1991","        0.00","        0.00","        0.00","      423.57","-","-"
"11-Jul-1991","        0.00","        0.00","        0.00","      433.48","-","-"
"12-Jul-1991","        0.00","        0.00","        0.00","      437.67","-","-"
"15-Jul-1991","        0.00","        0.00","        0.00","      428.76","-","-"
"16-Jul-1991","        0.00","        0.00","        0.00","      434.40","-","-"
"17-Jul-1991","        0.00","        0.00","        0.00","      438.40","-","-"
"19-Jul-1991","        0.00","        0.00","        0.00","      445.74","-","-"
"22-Jul-1991","        0.00","        0.00","        0.00","      434.66","-","-"
"24-Jul-1991","        0.00","        0.00","        0.00","      446.96","-","-"
"25-Jul-1991","        0.00","        0.00","        0.00","      475.12","-","-"
"26-Jul-1991","        0.00","        0.00","        0.00","      488.73","-","-"
"29-Jul-1991","        0.00","        0.00","        0.00","      500.25","-","-"
"30-Jul-1991","        0.00","        0.00","        0.00","      503.09","-","-"
"31-Jul-1991","        0.00","        0.00","        0.00","      498.71","-","-"
"01-Aug-1991","        0.00","        0.00","        0.00","      498.19","-","-"
"02-Aug-1991","        0.00","        0.00","        0.00","      504.58","-","-"
"05-Aug-1991","        0.00","        0.00","        0.00","      502.89","-","-"
"07-Aug-1991","        0.00","        0.00","        0.00","      493.63","-","-"
"08-Aug-1991","        0.00","        0.00","        0.00","      487.56","-","-"
"09-Aug-1991","        0.00","        0.00","        0.00","      495.32","-","-"
"12-Aug-1991","        0.00","        0.00","        0.00","      496.10","-","-"
"13-Aug-1991","        0.00","        0.00","        0.00","      502.30","-","-"
"14-Aug-1991","        0.00","        0.00","        0.00","      507.37","-","-"
"16-Aug-1991","        0.00","        0.00","        0.00","      512.22","-","-"
"19-Aug-1991","        0.00","        0.00","        0.00","      518.11","-","-"
"20-Aug-1991","        0.00","        0.00","        0.00","      508.99","-","-"
"21-Aug-1991","        0.00","        0.00","        0.00","      509.19","-","-"
"22-Aug-1991","        0.00","        0.00","        0.00","      520.93","-","-"
"23-Aug-1991","        0.00","        0.00","        0.00","      535.32","-","-"
"26-Aug-1991","        0.00","        0.00","        0.00","      545.66","-","-"
"27-Aug-1991","        0.00","        0.00","        0.00","      536.95","-","-"
"28-Aug-1991","        0.00","        0.00","        0.00","      540.32","-","-"
"30-Aug-1991","        0.00","        0.00","        0.00","      531.97","-","-"
"03-Sep-1991","        0.00","        0.00","        0.00","      524.73","-","-"
"04-Sep-1991","        0.00","        0.00","        0.00","      521.80","-","-"
"05-Sep-1991","        0.00","        0.00","        0.00","      533.53","-","-"
"06-Sep-1991","        0.00","        0.00","        0.00","      533.56","-","-"
"10-Sep-1991","        0.00","        0.00","        0.00","      534.23","-","-"
"13-Sep-1991","        0.00","        0.00","        0.00","      548.77","-","-"
"16-Sep-1991","        0.00","        0.00","        0.00","      563.23","-","-"
"17-Sep-1991","        0.00","        0.00","        0.00","      554.31","-","-"
"18-Sep-1991","        0.00","        0.00","        0.00","      552.40","-","-"
"20-Sep-1991","        0.00","        0.00","        0.00","      540.54","-","-"
"24-Sep-1991","        0.00","        0.00","        0.00","      536.05","-","-"
"25-Sep-1991","        0.00","        0.00","        0.00","      536.17","-","-"
"26-Sep-1991","        0.00","        0.00","        0.00","      528.21","-","-"
"27-Sep-1991","        0.00","        0.00","        0.00","      549.32","-","-"
"30-Sep-1991","        0.00","        0.00","        0.00","      553.79","-","-"
"01-Oct-1991","        0.00","        0.00","        0.00","      548.39","-","-"
"03-Oct-1991","        0.00","        0.00","        0.00","      535.85","-","-"
"04-Oct-1991","        0.00","        0.00","        0.00","      525.72","-","-"
"07-Oct-1991","        0.00","        0.00","        0.00","      527.49","-","-"
"09-Oct-1991","        0.00","        0.00","        0.00","      510.57","-","-"
"10-Oct-1991","        0.00","        0.00","        0.00","      519.80","-","-"
"11-Oct-1991","        0.00","        0.00","        0.00","      524.17","-","-"
"14-Oct-1991","        0.00","        0.00","        0.00","      514.41","-","-"
"15-Oct-1991","        0.00","        0.00","        0.00","      512.23","-","-"
"16-Oct-1991","        0.00","        0.00","        0.00","      525.11","-","-"
"18-Oct-1991","        0.00","        0.00","        0.00","      526.76","-","-"
"21-Oct-1991","        0.00","        0.00","        0.00","      522.62","-","-"
"22-Oct-1991","        0.00","        0.00","        0.00","      529.74","-","-"
"23-Oct-1991","        0.00","        0.00","        0.00","      526.62","-","-"
"24-Oct-1991","        0.00","        0.00","        0.00","      531.39","-","-"
"26-Oct-1991","        0.00","        0.00","        0.00","      532.87","-","-"
"29-Oct-1991","        0.00","        0.00","        0.00","      554.37","-","-"
"30-Oct-1991","        0.00","        0.00","        0.00","      547.86","-","-"
"31-Oct-1991","        0.00","        0.00","        0.00","      554.40","-","-"
"01-Nov-1991","        0.00","        0.00","        0.00","      559.59","-","-"
"05-Nov-1991","        0.00","        0.00","        0.00","      563.60","-","-"
"08-Nov-1991","        0.00","        0.00","        0.00","      561.35","-","-"
"11-Nov-1991","        0.00","        0.00","        0.00","      559.00","-","-"
"12-Nov-1991","        0.00","        0.00","        0.00","      555.80","-","-"
"13-Nov-1991","        0.00","        0.00","        0.00","      556.17","-","-"
"14-Nov-1991","        0.00","        0.00","        0.00","      561.11","-","-"
"15-Nov-1991","        0.00","        0.00","        0.00","      557.55","-","-"
"18-Nov-1991","        0.00","        0.00","        0.00","      556.40","-","-"
"19-Nov-1991","        0.00","        0.00","        0.00","      572.28","-","-"
"20-Nov-1991","        0.00","        0.00","        0.00","      569.63","-","-"
"22-Nov-1991","        0.00","        0.00","        0.00","      560.93","-","-"
"26-Nov-1991","        0.00","        0.00","        0.00","      552.26","-","-"
"27-Nov-1991","        0.00","        0.00","        0.00","      551.29","-","-"
"28-Nov-1991","        0.00","        0.00","        0.00","      549.92","-","-"
"29-Nov-1991","        0.00","        0.00","        0.00","      563.17","-","-"
"02-Dec-1991","        0.00","        0.00","        0.00","      563.45","-","-"
"03-Dec-1991","        0.00","        0.00","        0.00","      561.06","-","-"
"04-Dec-1991","        0.00","        0.00","        0.00","      559.31","-","-"
"05-Dec-1991","        0.00","        0.00","        0.00","      555.34","-","-"
"06-Dec-1991","        0.00","        0.00","        0.00","      561.97","-","-"
"09-Dec-1991","        0.00","        0.00","        0.00","      554.89","-","-"
"10-Dec-1991","        0.00","        0.00","        0.00","      550.49","-","-"
"11-Dec-1991","        0.00","        0.00","        0.00","      547.26","-","-"
"12-Dec-1991","        0.00","        0.00","        0.00","      540.64","-","-"
"16-Dec-1991","        0.00","        0.00","        0.00","      537.64","-","-"
"17-Dec-1991","        0.00","        0.00","        0.00","      533.57","-","-"
"18-Dec-1991","        0.00","        0.00","        0.00","      539.88","-","-"
"19-Dec-1991","        0.00","        0.00","        0.00","      551.91","-","-"
"20-Dec-1991","        0.00","        0.00","        0.00","      550.25","-","-"
"23-Dec-1991","        0.00","        0.00","        0.00","      560.45","-","-"
"24-Dec-1991","        0.00","        0.00","        0.00","      558.63","-","-"
"01-Jan-1992","        0.00","        0.00","        0.00","      572.82","-","-"
"02-Jan-1992","        0.00","        0.00","        0.00","      576.28","-","-"
"03-Jan-1992","        0.00","        0.00","        0.00","      584.29","-","-"
"06-Jan-1992","        0.00","        0.00","        0.00","      576.26","-","-"
"07-Jan-1992","        0.00","        0.00","        0.00","      574.46","-","-"
"08-Jan-1992","        0.00","        0.00","        0.00","      575.80","-","-"
"09-Jan-1992","        0.00","        0.00","        0.00","      581.06","-","-"
"13-Jan-1992","        0.00","        0.00","        0.00","      590.46","-","-"
"14-Jan-1992","        0.00","        0.00","        0.00","      591.86","-","-"
"15-Jan-1992","        0.00","        0.00","        0.00","      596.63","-","-"
"16-Jan-1992","        0.00","        0.00","        0.00","      591.40","-","-"
"17-Jan-1992","        0.00","        0.00","        0.00","      617.27","-","-"
"20-Jan-1992","        0.00","        0.00","        0.00","      617.65","-","-"
"21-Jan-1992","        0.00","        0.00","        0.00","      624.04","-","-"
"22-Jan-1992","        0.00","        0.00","        0.00","      631.32","-","-"
"23-Jan-1992","        0.00","        0.00","        0.00","      635.61","-","-"
"24-Jan-1992","        0.00","        0.00","        0.00","      632.34","-","-"
"27-Jan-1992","        0.00","        0.00","        0.00","      645.44","-","-"
"29-Jan-1992","        0.00","        0.00","        0.00","      658.92","-","-"
"30-Jan-1992","        0.00","        0.00","        0.00","      683.46","-","-"
"31-Jan-1992","        0.00","        0.00","        0.00","      684.93","-","-"
"03-Feb-1992","        0.00","        0.00","        0.00","      673.66","-","-"
"04-Feb-1992","        0.00","        0.00","        0.00","      676.15","-","-"
"05-Feb-1992","        0.00","        0.00","        0.00","      679.48","-","-"
"06-Feb-1992","        0.00","        0.00","        0.00","      685.43","-","-"
"07-Feb-1992","        0.00","        0.00","        0.00","      651.44","-","-"
"10-Feb-1992","        0.00","        0.00","        0.00","      681.49","-","-"
"12-Feb-1992","        0.00","        0.00","        0.00","      692.56","-","-"
"13-Feb-1992","        0.00","        0.00","        0.00","      697.85","-","-"
"17-Feb-1992","        0.00","        0.00","        0.00","      732.76","-","-"
"18-Feb-1992","        0.00","        0.00","        0.00","      722.79","-","-"
"19-Feb-1992","        0.00","        0.00","        0.00","      714.22","-","-"
"20-Feb-1992","        0.00","        0.00","        0.00","      730.37","-","-"
"21-Feb-1992","        0.00","        0.00","        0.00","      733.60","-","-"
"24-Feb-1992","        0.00","        0.00","        0.00","      744.89","-","-"
"26-Feb-1992","        0.00","        0.00","        0.00","      779.57","-","-"
"27-Feb-1992","        0.00","        0.00","        0.00","      810.57","-","-"
"28-Feb-1992","        0.00","        0.00","        0.00","      813.13","-","-"
"29-Feb-1992","        0.00","        0.00","        0.00","      889.30","-","-"
"02-Mar-1992","        0.00","        0.00","        0.00","      982.30","-","-"
"03-Mar-1992","        0.00","        0.00","        0.00","      995.09","-","-"
"09-Mar-1992","        0.00","        0.00","        0.00","     1016.53","-","-"
"10-Mar-1992","        0.00","        0.00","        0.00","      951.17","-","-"
"11-Mar-1992","        0.00","        0.00","        0.00","      911.63","-","-"
"12-Mar-1992","        0.00","        0.00","        0.00","      932.37","-","-"
"13-Mar-1992","        0.00","        0.00","        0.00","      941.52","-","-"
"16-Mar-1992","        0.00","        0.00","        0.00","      945.63","-","-"
"17-Mar-1992","        0.00","        0.00","        0.00","      927.49","-","-"
"18-Mar-1992","        0.00","        0.00","        0.00","      906.97","-","-"
"20-Mar-1992","        0.00","        0.00","        0.00","      940.47","-","-"
"24-Mar-1992","        0.00","        0.00","        0.00","     1061.29","-","-"
"25-Mar-1992","        0.00","        0.00","        0.00","     1100.13","-","-"
"27-Mar-1992","        0.00","        0.00","        0.00","     1096.95","-","-"
"30-Mar-1992","        0.00","        0.00","        0.00","     1201.04","-","-"
"31-Mar-1992","        0.00","        0.00","        0.00","     1261.65","-","-"
"02-Apr-1992","        0.00","        0.00","        0.00","     1275.51","-","-"
"03-Apr-1992","        0.00","        0.00","        0.00","     1236.30","-","-"
"06-Apr-1992","        0.00","        0.00","        0.00","     1171.34","-","-"
"07-Apr-1992","        0.00","        0.00","        0.00","     1159.97","-","-"
"08-Apr-1992","        0.00","        0.00","        0.00","     1242.84","-","-"
"10-Apr-1992","        0.00","        0.00","        0.00","     1235.06","-","-"
"13-Apr-1992","        0.00","        0.00","        0.00","     1203.06","-","-"
"22-Apr-1992","        0.00","        0.00","        0.00","     1278.19","-","-"
"23-Apr-1992","        0.00","        0.00","        0.00","     1280.92","-","-"
"28-Apr-1992","        0.00","        0.00","        0.00","     1130.16","-","-"
"29-Apr-1992","        0.00","        0.00","        0.00","     1065.64","-","-"
"30-Apr-1992","        0.00","        0.00","        0.00","     1105.55","-","-"
"06-May-1992","        0.00","        0.00","        0.00","     1011.11","-","-"
"07-May-1992","        0.00","        0.00","        0.00","     1032.16","-","-"
"11-May-1992","        0.00","        0.00","        0.00","      955.48","-","-"
"12-May-1992","        0.00","        0.00","        0.00","      849.75","-","-"
"13-May-1992","        0.00","        0.00","        0.00","      954.68","-","-"
"14-May-1992","        0.00","        0.00","        0.00","      947.22","-","-"
"18-May-1992","        0.00","        0.00","        0.00","      950.05","-","-"
"19-May-1992","        0.00","        0.00","        0.00","      980.41","-","-"
"20-May-1992","        0.00","        0.00","        0.00","      979.91","-","-"
"22-May-1992","        0.00","        0.00","        0.00","      947.48","-","-"
"25-May-1992","        0.00","        0.00","        0.00","      937.11","-","-"
"26-May-1992","        0.00","        0.00","        0.00","      907.04","-","-"
"27-May-1992","        0.00","        0.00","        0.00","      863.42","-","-"
"28-May-1992","        0.00","        0.00","        0.00","      839.85","-","-"
"29-May-1992","        0.00","        0.00","        0.00","      826.16","-","-"
"01-Jun-1992","        0.00","        0.00","        0.00","      829.92","-","-"
"02-Jun-1992","        0.00","        0.00","        0.00","      867.55","-","-"
"03-Jun-1992","        0.00","        0.00","        0.00","      860.01","-","-"
"04-Jun-1992","        0.00","        0.00","        0.00","      830.05","-","-"
"05-Jun-1992","        0.00","        0.00","        0.00","      853.54","-","-"
"08-Jun-1992","        0.00","        0.00","        0.00","      858.61","-","-"
"09-Jun-1992","        0.00","        0.00","        0.00","      873.70","-","-"
"10-Jun-1992","        0.00","        0.00","        0.00","      867.61","-","-"
"25-Jun-1992","        0.00","        0.00","        0.00","      859.48","-","-"
"26-Jun-1992","        0.00","        0.00","        0.00","      855.84","-","-"
"15-Jul-1992","        0.00","        0.00","        0.00","      816.88","-","-"
"16-Jul-1992","        0.00","        0.00","        0.00","      792.84","-","-"
"17-Jul-1992","        0.00","        0.00","        0.00","      786.32","-","-"
"20-Jul-1992","        0.00","        0.00","        0.00","      798.13","-","-"
"21-Jul-1992","        0.00","        0.00","        0.00","      803.35","-","-"
"22-Jul-1992","        0.00","        0.00","        0.00","      791.12","-","-"
"23-Jul-1992","        0.00","        0.00","        0.00","      755.21","-","-"
"27-Jul-1992","        0.00","        0.00","        0.00","      783.59","-","-"
"28-Jul-1992","        0.00","        0.00","        0.00","      793.18","-","-"
"29-Jul-1992","        0.00","        0.00","        0.00","      775.44","-","-"
"30-Jul-1992","        0.00","        0.00","        0.00","      759.90","-","-"
"31-Jul-1992","        0.00","        0.00","        0.00","      767.94","-","-"
"03-Aug-1992","        0.00","        0.00","        0.00","      765.72","-","-"
