"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"13-Jul-2006","     3924.30","     3948.15","     3894.55","     3912.10","       33357852","          563.22"
"14-Jul-2006","     3878.45","     3889.00","     3846.20","     3877.65","       36042255","          588.96"
"17-Jul-2006","     3871.50","     3883.95","     3778.70","     3785.15","       44208520","          658.16"
"18-Jul-2006","     3791.15","     3813.45","     3714.15","     3734.15","       50293045","          827.44"
"19-Jul-2006","     3754.70","     3779.85","     3620.40","     3639.00","       43558487","          771.66"
"20-Jul-2006","     3696.35","     3735.05","     3696.35","     3716.00","       43047005","          798.23"
"21-Jul-2006","     3690.10","     3690.10","     3609.95","     3640.15","       32129459","          590.66"
"24-Jul-2006","     3608.75","     3631.25","     3542.25","     3626.40","       44494662","          737.90"
"25-Jul-2006","     3641.40","     3710.00","     3641.40","     3703.35","       50120712","          800.42"
"26-Jul-2006","     3710.85","     3769.35","     3696.85","     3761.30","       45721834","          804.63"
"27-Jul-2006","     3781.80","     3812.70","     3769.85","     3801.75","       60386692","         1056.19"
"28-Jul-2006","     3816.50","     3868.30","     3800.00","     3838.80","       57866697","          853.87"
"31-Jul-2006","     3875.75","     3910.85","     3871.60","     3877.80","       42459089","          711.34"
"01-Aug-2006","     3882.95","     3887.30","     3835.55","     3859.00","       43498912","          625.24"
"02-Aug-2006","     3861.70","     3911.10","     3861.40","     3905.90","       55988531","          727.15"
"03-Aug-2006","     3912.90","     3973.80","     3912.90","     3925.95","       62201888","         1044.74"
"04-Aug-2006","     3932.85","     3954.40","     3889.30","     3906.00","       49224631","          787.26"
"07-Aug-2006","     3906.05","     3923.80","     3891.50","     3915.05","       30429020","          463.98"
"08-Aug-2006","     3922.15","     3966.60","     3922.15","     3965.35","       36158925","          708.96"
"09-Aug-2006","     3969.30","     4040.30","     3958.40","     4034.65","       61249246","         1105.90"
"10-Aug-2006","     4050.65","     4101.45","     4047.35","     4097.35","       63462602","         1233.56"
"11-Aug-2006","     4115.45","     4176.20","     4112.75","     4142.35","       54901811","          960.44"
"14-Aug-2006","     4173.75","     4211.40","     4173.75","     4207.85","       44694020","          960.18"
"16-Aug-2006","     4251.65","     4293.20","     4251.65","     4265.10","       56951641","         1172.73"
"17-Aug-2006","     4299.75","     4313.05","     4217.80","     4246.40","       52077016","          905.46"
"18-Aug-2006","     4261.15","     4282.30","     4235.85","     4275.75","       63531823","         1289.41"
"21-Aug-2006","     4298.45","     4313.10","     4273.55","     4298.45","       50562748","          881.94"
"22-Aug-2006","     4308.65","     4356.70","     4289.70","     4297.00","       52412296","         1084.06"
"23-Aug-2006","     4302.80","     4317.55","     4240.15","     4251.60","       48535427","         1077.27"
"24-Aug-2006","     4236.30","     4278.90","     4210.55","     4271.25","       47286337","         1015.25"
"25-Aug-2006","     4291.65","     4329.95","     4291.65","     4314.55","       52791545","          925.44"
"28-Aug-2006","     4340.35","     4351.60","     4329.05","     4335.90","       31694023","          556.23"
"29-Aug-2006","     4362.60","     4374.05","     4332.10","     4337.65","       41413774","          782.22"
"30-Aug-2006","     4363.70","     4366.35","     4318.75","     4345.50","       46614920","          908.90"
"31-Aug-2006","     4372.20","     4377.95","     4298.20","     4307.15","       53199199","         1034.22"
"01-Sep-2006","     4311.35","     4355.45","     4300.15","     4352.40","       58250778","          883.34"
"04-Sep-2006","     4382.70","     4409.55","     4382.70","     4407.55","       60622957","         1002.09"
"05-Sep-2006","     4425.85","     4446.25","     4410.30","     4429.00","       61148966","         1095.03"
"06-Sep-2006","     4442.30","     4474.85","     4433.05","     4448.10","       51151765","          877.57"
"07-Sep-2006","     4437.80","     4452.95","     4417.05","     4445.80","       50233302","         1008.97"
"08-Sep-2006","     4462.35","     4514.15","     4462.35","     4504.60","       77126405","         1299.92"
"11-Sep-2006","     4516.85","     4533.05","     4337.15","     4354.60","       81843541","         1056.95"
"12-Sep-2006","     4371.35","     4423.95","     4313.45","     4415.45","       76601137","         1316.67"
"13-Sep-2006","     4476.20","     4502.80","     4470.85","     4496.65","       92668240","         1365.72"
"14-Sep-2006","     4522.85","     4551.05","     4510.95","     4520.75","       82163836","         1267.50"
"15-Sep-2006","     4523.25","     4533.10","     4476.60","     4521.60","       63820471","          962.90"
"18-Sep-2006","     4543.00","     4554.50","     4526.15","     4529.70","       63148569","          864.88"
"19-Sep-2006","     4543.65","     4545.70","     4448.90","     4468.95","       57803509","          934.14"
"20-Sep-2006","     4441.30","     4511.75","     4428.40","     4503.95","       53691621","          912.91"
"21-Sep-2006","     4531.10","     4558.50","     4524.05","     4531.00","       64227737","         1281.19"
"22-Sep-2006","     4517.00","     4547.65","     4495.75","     4512.45","       58643462","         1085.70"
"25-Sep-2006","     4519.95","     4534.65","     4497.60","     4504.50","       43073322","          747.72"
"26-Sep-2006","     4523.80","     4544.30","     4509.35","     4539.80","       50093758","          939.96"
"27-Sep-2006","     4571.35","     4594.45","     4567.15","     4583.00","       69935123","         1170.14"
"28-Sep-2006","     4599.65","     4634.35","     4587.45","     4624.55","      103470457","         1440.75"
"29-Sep-2006","     4649.40","     4697.75","     4642.15","     4691.65","       87077802","         1360.07"
"03-Oct-2006","     4710.65","     4728.05","     4685.10","     4693.25","       54936273","         1076.71"
"04-Oct-2006","     4708.00","     4726.85","     4659.90","     4668.20","       65716776","         1052.28"
"05-Oct-2006","     4670.60","     4760.00","     4670.60","     4757.95","       76241724","         1192.30"
"06-Oct-2006","     4781.20","     4799.95","     4765.10","     4774.95","       72405293","         1050.85"
"09-Oct-2006","     4757.80","     4823.40","     4732.10","     4800.55","       64737934","          938.04"
"10-Oct-2006","     4821.25","     4850.65","     4783.95","     4795.10","       53290608","          815.14"
"11-Oct-2006","     4803.55","     4835.40","     4718.60","     4734.10","       57710619","          825.60"
"12-Oct-2006","     4742.95","     4781.30","     4720.35","     4776.35","       46793228","          829.38"
"13-Oct-2006","     4810.60","     4820.70","     4768.15","     4775.50","       48242653","          856.53"
"16-Oct-2006","     4784.75","     4811.15","     4750.25","     4760.20","       46319263","          840.31"
"17-Oct-2006","     4770.25","     4773.90","     4729.80","     4739.00","       52726178","          845.73"
"18-Oct-2006","     4750.35","     4773.60","     4744.55","     4757.80","       66840692","         1312.36"
"19-Oct-2006","     4778.35","     4783.85","     4686.55","     4708.80","       61710882","         1049.21"
"20-Oct-2006","     4735.05","     4765.85","     4728.70","     4740.65","       49714091","          828.42"
"21-Oct-2006","     4744.80","     4776.55","     4744.80","     4767.00","        9087107","          161.86"
"23-Oct-2006","     4775.90","     4775.90","     4728.25","     4738.95","       40262133","          697.15"
"26-Oct-2006","     4745.75","     4784.05","     4736.05","     4778.40","       70944130","         1262.90"
"27-Oct-2006","     4804.25","     4844.10","     4804.25","     4841.80","       58962333","         1166.76"
"30-Oct-2006","     4844.25","     4860.15","     4819.10","     4846.30","       51384760","         1024.47"
"31-Oct-2006","     4865.40","     4873.65","     4793.35","     4834.70","       82542825","         1435.22"
"01-Nov-2006","     4850.75","     4871.50","     4835.70","     4859.00","       48504490","         1105.55"
"02-Nov-2006","     4870.85","     4902.60","     4861.05","     4889.85","       54797965","         1449.83"
"03-Nov-2006","     4894.20","     4911.50","     4855.80","     4876.45","       45431486","         1041.06"
"06-Nov-2006","     4881.55","     4936.00","     4881.55","     4932.25","       49827147","         1156.26"
"07-Nov-2006","     4973.60","     4983.65","     4940.85","     4946.95","       64093228","         1468.92"
"08-Nov-2006","     4961.80","     4963.70","     4843.25","     4897.70","       54934669","          959.23"
"09-Nov-2006","     4921.80","     4950.65","     4913.35","     4941.90","       57599496","         1021.28"
