Date,Open,High,Low,Close
21-February-2006,,,,1097.75,
22-February-2006,,,,1096.22,
23-February-2006,,,,1091.23,
24-February-2006,,,,1097.62,
27-February-2006,,,,1104.62,
28-February-2006,,,,1106.13,
1-March-2006,,,,1125.30,
2-March-2006,,,,1132.59,
3-March-2006,,,,1138.83,
6-March-2006,,,,1151.10,
7-March-2006,,,,1161.20,
8-March-2006,,,,1145.08,
9-March-2006,,,,1150.90,
10-March-2006,,,,1165.61,
13-March-2006,,,,1170.58,
14-March-2006,,,,1165.49,
16-March-2006,,,,1170.74,
17-March-2006,,,,1166.15,
20-March-2006,,,,1172.95,
21-March-2006,,,,1170.18,
22-March-2006,,,,1162.64,
23-March-2006,,,,1164.05,
24-March-2006,,,,1173.40,
27-March-2006,,,,1183.79,
28-March-2006,,,,1175.82,
29-March-2006,,,,1185.75,
30-March-2006,,,,1192.77,
31-March-2006,,,,1213.47,
3-April-2006,,,,1243.56,
4-April-2006,,,,1250.95,
5-April-2006,,,,1271.24,
7-April-2006,,,,1252.82,
10-April-2006,,,,1262.94,
12-April-2006,,,,1240.44,
13-April-2006,,,,1212.22,
17-April-2006,,,,1234.80,
18-April-2006,,,,1252.26,
19-April-2006,,,,1256.47,
20-April-2006,,,,1265.90,
21-April-2006,,,,1266.32,
24-April-2006,,,,1275.46,
25-April-2006,,,,1257.74,
26-April-2006,,,,1275.35,
27-April-2006,,,,1277.17,
28-April-2006,,,,1276.69,
2-May-2006,,,,1326.27,
3-May-2006,,,,1333.55,
4-May-2006,,,,1335.77,
5-May-2006,,,,1337.70,
8-May-2006,,,,1344.49,
9-May-2006,,,,1349.70,
10-May-2006,,,,1361.66,
11-May-2006,,,,1350.80,
12-May-2006,,,,1338.68,
15-May-2006,,,,1289.37,
16-May-2006,,,,1277.16,
17-May-2006,,,,1319.04,
18-May-2006,,,,1230.54,
19-May-2006,,,,1176.33,
22-May-2006,,,,1101.02,
23-May-2006,,,,1140.04,
24-May-2006,,,,1132.50,
25-May-2006,,,,1125.26,
26-May-2006,,,,1152.56,
29-May-2006,,,,1164.28,
30-May-2006,,,,1159.17,
31-May-2006,,,,1126.66,
1-June-2006,,,,1092.64,
2-June-2006,,,,1090.55,
5-June-2006,,,,1070.56,
6-June-2006,,,,1035.51,
7-June-2006,,,,974.99,
8-June-2006,,,,897.03,
9-June-2006,,,,951.92,
12-June-2006,,,,933.37,
13-June-2006,,,,879.81,
14-June-2006,,,,852.18,
15-June-2006,,,,900.23,
16-June-2006,,,,938.67,
19-June-2006,,,,957.01,
20-June-2006,,,,958.05,
21-June-2006,,,,985.41,
22-June-2006,,,,1006.50,
23-June-2006,,,,1009.63,
26-June-2006,,,,977.62,
27-June-2006,,,,972.01,
28-June-2006,,,,967.30,
29-June-2006,,,,972.00,
30-June-2006,,,,1004.87,
3-July-2006,,,,1007.66,
4-July-2006,,,,1006.13,
5-July-2006,,,,1016.66,
6-July-2006,,,,1013.08,
7-July-2006,,,,993.62,
10-July-2006,,,,998.54,
11-July-2006,,,,999.63,
12-July-2006,,,,1005.54,
13-July-2006,,,,1004.84,
14-July-2006,,,,995.34,
17-July-2006,,,,969.24,
18-July-2006,,,,952.88,
19-July-2006,,,,923.67,
20-July-2006,,,,941.81,
21-July-2006,,,,921.60,
24-July-2006,,,,920.57,
25-July-2006,,,,940.96,
26-July-2006,,,,960.25,
27-July-2006,,,,972.77,
28-July-2006,,,,983.11,
31-July-2006,,,,991.14,
1-August-2006,,,,987.36,
2-August-2006,,,,1001.41,
3-August-2006,,,,1006.25,
4-August-2006,,,,1001.20,
7-August-2006,,,,1002.30,
8-August-2006,,,,1016.44,
9-August-2006,,,,1034.47,
10-August-2006,,,,1050.58,
11-August-2006,,,,1066.28,
14-August-2006,,,,1083.19,
16-August-2006,,,,1097.55,
17-August-2006,,,,1091.41,
18-August-2006,,,,1097.00,
21-August-2006,,,,1105.21,
22-August-2006,,,,1104.03,
23-August-2006,,,,1089.66,
24-August-2006,,,,1094.43,
25-August-2006,,,,1105.14,
28-August-2006,,,,1110.48,
29-August-2006,,,,1110.16,
30-August-2006,,,,1108.45,
31-August-2006,,,,1097.94,
1-September-2006,,,,1109.55,
4-September-2006,,,,1127.01,
5-September-2006,,,,1133.31,
6-September-2006,,,,1139.25,
7-September-2006,,,,1136.69,
8-September-2006,,,,1148.51,
11-September-2006,,,,1112.39,
12-September-2006,,,,1122.45,
13-September-2006,,,,1143.33,
14-September-2006,,,,1150.36,
15-September-2006,,,,1152.45,
18-September-2006,,,,1159.07,
19-September-2006,,,,1145.79,
20-September-2006,,,,1151.75,
21-September-2006,,,,1162.75,
22-September-2006,,,,1157.66,
25-September-2006,,,,1153.96,
26-September-2006,,,,1159.79,
27-September-2006,,,,1169.89,
28-September-2006,,,,1177.81,
29-September-2006,,,,1192.31,
3-October-2006,,,,1194.87,
4-October-2006,,,,1187.71,
5-October-2006,,,,1209.21,
6-October-2006,,,,1214.34,
9-October-2006,,,,1218.97,
10-October-2006,,,,1220.25,
11-October-2006,,,,1203.18,
12-October-2006,,,,1215.70,
13-October-2006,,,,1220.06,
16-October-2006,,,,1221.09,
17-October-2006,,,,1215.93,
18-October-2006,,,,1219.24,
19-October-2006,,,,1213.13,
20-October-2006,,,,1220.77,
23-October-2006,,,,1225.86,
26-October-2006,,,,1234.69,
27-October-2006,,,,1245.80,
30-October-2006,,,,1250.39,
31-October-2006,,,,1248.24,
1-November-2006,,,,1255.02,
2-November-2006,,,,1263.42,
3-November-2006,,,,1266.99,
6-November-2006,,,,1279.70,
7-November-2006,,,,1283.54,
8-November-2006,,,,1269.35,
9-November-2006,,,,1278.50,
10-November-2006,,,,1287.77,
13-November-2006,,,,1302.60,
14-November-2006,,,,1298.33,
15-November-2006,,,,1301.51,
16-November-2006,,,,1299.18,
17-November-2006,,,,1274.55,
20-November-2006,,,,1263.31,
21-November-2006,,,,1287.60,
22-November-2006,,,,1301.49,
23-November-2006,,,,1308.11,
24-November-2006,,,,1315.32,
27-November-2006,,,,1322.49,
28-November-2006,,,,1309.98,
29-November-2006,,,,1319.87,
30-November-2006,,,,1317.65,
1-December-2006,,,,1333.65,
4-December-2006,,,,1341.76,
5-December-2006,,,,1343.98,
6-December-2006,,,,1331.33,
7-December-2006,,,,1334.07,
8-December-2006,,,,1328.28,
11-December-2006,,,,1291.75,
12-December-2006,,,,1237.06,
13-December-2006,,,,1265.73,
14-December-2006,,,,1301.17,
15-December-2006,,,,1312.21,
18-December-2006,,,,1312.05,
19-December-2006,,,,1293.83,
20-December-2006,,,,1287.37,
21-December-2006,,,,1292.12,
22-December-2006,,,,1303.87,
26-December-2006,,,,1320.75,
27-December-2006,,,,1330.64,
28-December-2006,,,,1333.89,
29-December-2006,,,,1343.23,
1-January-2007,,,,1343.23,
2-January-2007,,,,1359.91,
3-January-2007,,,,1373.18,
4-January-2007,,,,1377.54,
5-January-2007,,,,1375.29,
8-January-2007,,,,1365.37,
9-January-2007,,,,1356.57,
10-January-2007,,,,1341.15,
11-January-2007,,,,1361.52,
12-January-2007,,,,1382.08,
15-January-2007,,,,1398.29,
16-January-2007,,,,1403.04,
17-January-2007,,,,1414.90,
18-January-2007,,,,1414.26,
19-January-2007,,,,1404.94,
22-January-2007,,,,1405.76,
23-January-2007,,,,1385.96,
24-January-2007,,,,1393.02,
25-January-2007,,,,1405.86,
26-January-2007,,,,1405.86,
29-January-2007,,,,1403.40,
30-January-2007,,,,1403.40,
31-January-2007,,,,1393.52,
1-February-2007,,,,1403.81,
2-February-2007,,,,1415.66,
5-February-2007,,,,1423.70,
6-February-2007,,,,1428.02,
7-February-2007,,,,1434.42,
8-February-2007,,,,1432.65,
9-February-2007,,,,1407.01,
12-February-2007,,,,1353.00,
13-February-2007,,,,1342.03,
14-February-2007,,,,1340.20,
15-February-2007,,,,1380.05,
16-February-2007,,,,1380.05,
19-February-2007,,,,1378.49,
20-February-2007,,,,1361.77,
21-February-2007,,,,1361.44,
22-February-2007,,,,1344.97,
23-February-2007,,,,1306.84,
26-February-2007,,,,1313.37,
27-February-2007,,,,1316.99,
28-February-2007,,,,1271.06,
1-March-2007,,,,1273.36,
2-March-2007,,,,1260.19,
5-March-2007,,,,1195.50,
6-March-2007,,,,1204.33,
7-March-2007,,,,1180.37,
8-March-2007,,,,1219.23,
9-March-2007,,,,1212.68,
12-March-2007,,,,1224.03,
13-March-2007,,,,1241.11,
14-March-2007,,,,1216.13,
15-March-2007,,,,1223.20,
16-March-2007,,,,1213.72,
19-March-2007,,,,1226.35,
20-March-2007,,,,1237.62,
21-March-2007,,,,1245.11,
22-March-2007,,,,1262.59,
23-March-2007,,,,1266.81,
26-March-2007,,,,1260.19,
27-March-2007,,,,1260.19,
28-March-2007,,,,1241.71,
29-March-2007,,,,1246.66,
30-March-2007,,,,1262.32,
2-April-2007,,,,1218.51,
3-April-2007,,,,1223.61,
4-April-2007,,,,1233.38,
5-April-2007,,,,1245.21,
6-April-2007,,,,1245.21,
9-April-2007,,,,1272.88,
10-April-2007,,,,1282.49,
11-April-2007,,,,1286.86,
12-April-2007,,,,1281.67,
13-April-2007,,,,1301.63,
16-April-2007,,,,1322.18,
17-April-2007,,,,1316.15,
18-April-2007,,,,1321.61,
19-April-2007,,,,1321.95,
20-April-2007,,,,1334.80,
23-April-2007,,,,1335.01,
24-April-2007,,,,1349.64,
25-April-2007,,,,1362.83,
26-April-2007,,,,1357.43,
27-April-2007,,,,1342.74,
30-April-2007,,,,1356.51,
1-May-2007,,,,1356.60,
2-May-2007,,,,1356.60,
3-May-2007,,,,1372.30,
4-May-2007,,,,1371.37,
7-May-2007,,,,1364.58,
8-May-2007,,,,1351.72,
9-May-2007,,,,1355.51,
10-May-2007,,,,1359.05,
11-May-2007,,,,1366.03,
14-May-2007,,,,1383.37,
15-May-2007,,,,1392.33,
16-May-2007,,,,1412.39,
17-May-2007,,,,1428.34,
18-May-2007,,,,1428.73,
21-May-2007,,,,1442.39,
22-May-2007,,,,1451.16,
23-May-2007,,,,1440.18,
24-May-2007,,,,1435.72,
25-May-2007,,,,1444.37,
28-May-2007,,,,1462.20,
29-May-2007,,,,1472.93,
30-May-2007,,,,1454.63,
31-May-2007,,,,1466.35,
1-June-2007,,,,1476.99,
4-June-2007,,,,1471.75,
5-June-2007,,,,1479.57,
6-June-2007,,,,1456.88,
7-June-2007,,,,1454.33,
8-June-2007,,,,1442.65,
11-June-2007,,,,1437.71,
12-June-2007,,,,1426.99,
13-June-2007,,,,1422.70,
14-June-2007,,,,1450.04,
15-June-2007,,,,1455.65,
18-June-2007,,,,1451.54,
19-June-2007,,,,1468.94,
20-June-2007,,,,1485.53,
21-June-2007,,,,1496.15,
22-June-2007,,,,1497.91,
25-June-2007,,,,1499.64,
26-June-2007,,,,1507.91,
27-June-2007,,,,1505.88,
28-June-2007,,,,1511.95,
29-June-2007,,,,1532.92,
2-July-2007,,,,1544.07,
3-July-2007,,,,1559.59,
4-July-2007,,,,1557.65,
5-July-2007,,,,1548.45,
6-July-2007,,,,1554.49,
9-July-2007,,,,1566.71,
10-July-2007,,,,1562.21,
11-July-2007,,,,1572.92,
12-July-2007,,,,1594.26,
13-July-2007,,,,1600.06,
16-July-2007,,,,1607.58,
17-July-2007,,,,1598.27,
18-July-2007,,,,1597.08,
19-July-2007,,,,1610.60,
20-July-2007,,,,1612.00,
23-July-2007,,,,1623.49,
24-July-2007,,,,1614.58,
25-July-2007,,,,1599.86,
26-July-2007,,,,1607.60,
27-July-2007,,,,1558.29,
30-July-2007,,,,1561.69,
31-July-2007,,,,1588.50,
1-August-2007,,,,1524.64,
2-August-2007,,,,1537.35,
3-August-2007,,,,1556.58,
6-August-2007,,,,1542.04,
7-August-2007,,,,1550.95,
8-August-2007,,,,1574.36,
9-August-2007,,,,1545.53,
10-August-2007,,,,1529.77,
13-August-2007,,,,1542.11,
14-August-2007,,,,1541.35,
15-August-2007,,,,1541.49,
16-August-2007,,,,1481.58,
17-August-2007,,,,1458.73,
20-August-2007,,,,1483.51,
21-August-2007,,,,1432.54,
22-August-2007,,,,1438.89,
23-August-2007,,,,1428.17,
24-August-2007,,,,1449.27,
27-August-2007,,,,1492.88,
28-August-2007,,,,1508.67,
29-August-2007,,,,1518.49,
30-August-2007,,,,1525.19,
31-August-2007,,,,1551.59,
3-September-2007,,,,1578.24,
4-September-2007,,,,1590.49,
5-September-2007,,,,1589.11,
6-September-2007,,,,1602.73,
7-September-2007,,,,1600.61,
10-September-2007,,,,1609.48,
11-September-2007,,,,1611.37,
12-September-2007,,,,1622.13,
13-September-2007,,,,1640.22,
14-September-2007,,,,1629.36,
17-September-2007,,,,1636.35,
18-September-2007,,,,1656.36,
19-September-2007,,,,1686.87,
20-September-2007,,,,1701.26,
21-September-2007,,,,1713.99,
24-September-2007,,,,1738.64,
25-September-2007,,,,1739.07,
26-September-2007,,,,1750.28,
27-September-2007,,,,1748.46,
28-September-2007,,,,1775.63,
1-October-2007,,,,1797.94,
2-October-2007,,,,1798.28,
3-October-2007,,,,1805.08,
4-October-2007,,,,1811.32,
5-October-2007,,,,1789.43,
8-October-2007,,,,1727.43,
9-October-2007,,,,1774.64,
10-October-2007,,,,1803.78,
11-October-2007,,,,1828.92,
12-October-2007,,,,1810.26,
15-October-2007,,,,1862.35,
16-October-2007,,,,1877.11,
17-October-2007,,,,1831.28,
18-October-2007,,,,1783.49,
19-October-2007,,,,1730.81,
22-October-2007,,,,1740.97,
23-October-2007,,,,1824.02,
24-October-2007,,,,1844.57,
25-October-2007,,,,1864.49,
26-October-2007,,,,1913.57,
29-October-2007,,,,1952.91,
30-October-2007,,,,1954.63,
31-October-2007,,,,1981.19,
1-November-2007,,,,1952.89,
2-November-2007,,,,1975.53,
5-November-2007,,,,1998.13,
6-November-2007,,,,1981.16,
7-November-2007,,,,1969.20,
8-November-2007,,,,1949.09,
9-November-2007,,,,1961.18,
12-November-2007,,,,1940.40,
13-November-2007,,,,1986.12,
14-November-2007,,,,2038.26,
15-November-2007,,,,2066.74,
16-November-2007,,,,2093.31,
19-November-2007,,,,2152.46,
20-November-2007,,,,2121.98,
21-November-2007,,,,2021.03,
22-November-2007,,,,1994.23,
23-November-2007,,,,2035.26,
26-November-2007,,,,2077.91,
27-November-2007,,,,2083.82,
28-November-2007,,,,2072.77,
29-November-2007,,,,2066.66,
30-November-2007,,,,2122.13,
3-December-2007,,,,2183.25,
4-December-2007,,,,2219.29,
5-December-2007,,,,2258.06,
6-December-2007,,,,2254.71,
7-December-2007,,,,2256.39,
10-December-2007,,,,2273.57,
11-December-2007,,,,2287.19,
12-December-2007,,,,2330.24,
13-December-2007,,,,2338.82,
14-December-2007,,,,2361.94,
17-December-2007,,,,2259.14,
18-December-2007,,,,2258.36,
19-December-2007,,,,2261.76,
20-December-2007,,,,2246.94,
21-December-2007,,,,2246.93,
24-December-2007,,,,2294.04,
26-December-2007,,,,2346.80,
27-December-2007,,,,2353.64,
28-December-2007,,,,2402.83,
31-December-2007,,,,2452.29,
2-January-2008,,,,2534.56,
3-January-2008,,,,2538.48,
4-January-2008,,,,2555.23,
7-January-2008,,,,2556.96,
8-January-2008,,,,2494.88,
9-January-2008,,,,2480.39,
10-January-2008,,,,2393.95,
11-January-2008,,,,2393.92,
14-January-2008,,,,2435.63,
15-January-2008,,,,2406.81,
16-January-2008,,,,2364.99,
17-January-2008,,,,2377.43,
18-January-2008,,,,2257.57,
21-January-2008,,,,1983.43,
22-January-2008,,,,1818.89,
23-January-2008,,,,1963.83,
24-January-2008,,,,1891.45,
25-January-2008,,,,2024.73,
28-January-2008,,,,2025.56,
29-January-2008,,,,2026.41,
30-January-2008,,,,1973.53,
31-January-2008,,,,1963.77,
1-February-2008,,,,1959.16,
4-February-2008,,,,2017.63,
5-February-2008,,,,2040.23,
6-February-2008,,,,2009.86,
7-February-2008,,,,1954.80,
8-February-2008,,,,1913.78,
11-February-2008,,,,1806.10,
12-February-2008,,,,1773.41,
13-February-2008,,,,1776.60,
14-February-2008,,,,1870.81,
15-February-2008,,,,1913.07,
18-February-2008,,,,1924.92,
19-February-2008,,,,1929.70,
20-February-2008,,,,1897.15,
21-February-2008,,,,1913.43,
22-February-2008,,,,1892.17,
25-February-2008,,,,1890.85,
26-February-2008,,,,1915.95,
27-February-2008,,,,1923.25,
28-February-2008,,,,1919.71,
29-February-2008,,,,1918.29,
3-March-2008,,,,1835.65,
4-March-2008,,,,1787.76,
5-March-2008,,,,1772.27,
7-March-2008,,,,1695.81,
10-March-2008,,,,1692.22,
11-March-2008,,,,1750.17,
12-March-2008,,,,1738.10,
13-March-2008,,,,1636.71,
14-March-2008,,,,1660.35,
17-March-2008,,,,1547.05,
18-March-2008,,,,1525.87,
19-March-2008,,,,1510.97,
24-March-2008,,,,1469.90,
25-March-2008,,,,1565.68,
26-March-2008,,,,1584.85,
27-March-2008,,,,1585.35,
28-March-2008,,,,1649.24,
31-March-2008,,,,1613.72,
1-April-2008,,,,1605.74,
2-April-2008,,,,1614.40,
3-April-2008,,,,1614.30,
4-April-2008,,,,1582.17,
7-April-2008,,,,1609.44,
8-April-2008,,,,1613.66,
9-April-2008,,,,1634.53,
10-April-2008,,,,1636.55,
11-April-2008,,,,1648.27,
15-April-2008,,,,1675.83,
16-April-2008,,,,1697.58,
17-April-2008,,,,1733.98,
21-April-2008,,,,1777.90,
22-April-2008,,,,1795.60,
23-April-2008,,,,1796.35,
24-April-2008,,,,1788.88,
25-April-2008,,,,1800.49,
28-April-2008,,,,1805.11,
29-April-2008,,,,1832.46,
30-April-2008,,,,1827.77,
2-May-2008,,,,1855.21,
5-May-2008,,,,1866.35,
6-May-2008,,,,1842.67,
7-May-2008,,,,1834.34,
8-May-2008,,,,1818.85,
9-May-2008,,,,1769.64,
12-May-2008,,,,1762.68,
13-May-2008,,,,1763.08,
14-May-2008,,,,1777.87,
15-May-2008,,,,1802.95,
16-May-2008,,,,1819.50,
20-May-2008,,,,1809.74,
21-May-2008,,,,1824.62,
22-May-2008,,,,1794.54,
23-May-2008,,,,1766.34,
26-May-2008,,,,1721.83,
27-May-2008,,,,1703.83,
28-May-2008,,,,1720.67,
29-May-2008,,,,1716.78,
30-May-2008,,,,1716.63,
2-June-2008,,,,1676.14,
3-June-2008,,,,1665.31,
4-June-2008,,,,1615.59,
5-June-2008,,,,1626.79,
6-June-2008,,,,1615.68,
9-June-2008,,,,1564.08,
10-June-2008,,,,1545.71,
11-June-2008,,,,1570.56,
12-June-2008,,,,1583.37,
13-June-2008,,,,1582.18,
16-June-2008,,,,1600.88,
17-June-2008,,,,1635.66,
18-June-2008,,,,1618.26,
19-June-2008,,,,1587.31,
20-June-2008,,,,1532.22,
23-June-2008,,,,1473.51,
24-June-2008,,,,1447.12,
25-June-2008,,,,1460.79,
26-June-2008,,,,1460.34,
27-June-2008,,,,1411.77,
30-June-2008,,,,1364.48,
1-July-2008,,,,1300.14,
2-July-2008,,,,1349.75,
3-July-2008,,,,1304.33,
4-July-2008,,,,1335.69,
7-July-2008,,,,1353.16,
8-July-2008,,,,1349.77,
9-July-2008,,,,1400.22,
10-July-2008,,,,1400.56,
11-July-2008,,,,1370.43,
14-July-2008,,,,1360.81,
15-July-2008,,,,1311.72,
16-July-2008,,,,1290.91,
17-July-2008,,,,1313.88,
18-July-2008,,,,1340.38,
21-July-2008,,,,1346.67,
22-July-2008,,,,1373.34,
23-July-2008,,,,1452.82,
24-July-2008,,,,1443.22,
25-July-2008,,,,1434.11,
28-July-2008,,,,1446.86,
29-July-2008,,,,1403.95,
30-July-2008,,,,1438.38,
31-July-2008,,,,1434.83,
1-August-2008,,,,1462.27,
4-August-2008,,,,1494.11,
5-August-2008,,,,1521.62,
6-August-2008,,,,1515.07,
7-August-2008,,,,1520.49,
8-August-2008,,,,1523.75,
11-August-2008,,,,1550.75,
12-August-2008,,,,1530.00,
13-August-2008,,,,1527.65,
14-August-2008,,,,1493.87,
18-August-2008,,,,1479.32,
19-August-2008,,,,1475.62,
20-August-2008,,,,1488.12,
21-August-2008,,,,1453.79,
22-August-2008,,,,1458.42,
25-August-2008,,,,1460.99,
26-August-2008,,,,1459.80,
27-August-2008,,,,1447.23,
28-August-2008,,,,1428.56,
29-August-2008,,,,1466.92,
1-September-2008,,,,1468.19,
2-September-2008,,,,1496.22,
4-September-2008,,,,1490.24,
5-September-2008,,,,1460.94,
8-September-2008,,,,1478.76,
9-September-2008,,,,1468.54,
10-September-2008,,,,1451.02,
11-September-2008,,,,1433.42,
12-September-2008,,,,1407.55,
15-September-2008,,,,1344.70,
16-September-2008,,,,1330.88,
17-September-2008,,,,1306.63,
18-September-2008,,,,1291.42,
19-September-2008,,,,1332.63,
22-September-2008,,,,1326.99,
23-September-2008,,,,1301.41,
24-September-2008,,,,1303.98,
25-September-2008,,,,1293.81,
26-September-2008,,,,1254.46,
29-September-2008,,,,1197.23,
30-September-2008,,,,1211.52,
1-October-2008,,,,1220.21,
3-October-2008,,,,1181.96,
6-October-2008,,,,1100.44,
7-October-2008,,,,1075.69,
8-October-2008,,,,1016.51,
10-October-2008,,,,938.01,
13-October-2008,,,,981.65,
14-October-2008,,,,1001.30,
15-October-2008,,,,953.97,
16-October-2008,,,,941.81,
17-October-2008,,,,911.77,
20-October-2008,,,,910.21,
21-October-2008,,,,934.69,
22-October-2008,,,,906.01,
23-October-2008,,,,873.33,
24-October-2008,,,,796.96,
27-October-2008,,,,760.94,
29-October-2008,,,,798.28,
31-October-2008,,,,833.26,
3-November-2008,,,,874.20,
4-November-2008,,,,903.99,
5-November-2008,,,,890.47,
6-November-2008,,,,869.16,
7-November-2008,,,,881.30,
10-November-2008,,,,913.31,
11-November-2008,,,,879.05,
12-November-2008,,,,861.22,
14-November-2008,,,,845.74,
17-November-2008,,,,823.28,
18-November-2008,,,,803.65,
19-November-2008,,,,791.27,
20-November-2008,,,,765.18,
21-November-2008,,,,769.84,
24-November-2008,,,,766.32,
25-November-2008,,,,758.13,
26-November-2008,,,,759.41,
27-November-2008,,,,759.46,
28-November-2008,,,,761.90,
1-December-2008,,,,753.17,
2-December-2008,,,,745.95,
3-December-2008,,,,754.67,
4-December-2008,,,,778.59,
5-December-2008,,,,769.38,
8-December-2008,,,,769.45,
10-December-2008,,,,787.01,
11-December-2008,,,,799.43,
12-December-2008,,,,810.30,
15-December-2008,,,,837.51,
16-December-2008,,,,857.76,
17-December-2008,,,,833.16,
18-December-2008,,,,852.03,
19-December-2008,,,,865.49,
22-December-2008,,,,864.05,
23-December-2008,,,,843.04,
24-December-2008,,,,838.10,
26-December-2008,,,,827.05,
29-December-2008,,,,837.82,
30-December-2008,,,,854.76,
31-December-2008,,,,859.44,
1-January-2009,,,,883.04,
2-January-2009,,,,898.68,
5-January-2009,,,,915.39,
6-January-2009,,,,915.77,
7-January-2009,,,,855.72,
9-January-2009,,,,833.74,
12-January-2009,,,,817.42,
13-January-2009,,,,806.14,
14-January-2009,,,,823.12,
15-January-2009,,,,808.31,
16-January-2009,,,,811.86,
19-January-2009,,,,815.66,
20-January-2009,,,,808.57,
21-January-2009,,,,789.64,
22-January-2009,,,,773.28,
23-January-2009,,,,758.23,
27-January-2009,,,,761.77,
28-January-2009,,,,772.02,
29-January-2009,,,,767.48,
30-January-2009,,,,777.16,
2-February-2009,,,,764.34,
3-February-2009,,,,758.27,
4-February-2009,,,,755.53,
5-February-2009,,,,751.33,
6-February-2009,,,,762.74,
9-February-2009,,,,776.67,
10-February-2009,,,,784.00,
11-February-2009,,,,783.24,
12-February-2009,,,,784.06,
13-February-2009,,,,793.89,
16-February-2009,,,,771.96,
17-February-2009,,,,752.79,
18-February-2009,,,,749.74,
19-February-2009,,,,749.08,
20-February-2009,,,,736.08,
24-February-2009,,,,724.59,
25-February-2009,,,,727.36,
26-February-2009,,,,726.79,
27-February-2009,,,,726.84,
2-March-2009,,,,712.50,
3-March-2009,,,,700.54,
4-March-2009,,,,698.20,
5-March-2009,,,,684.73,
6-March-2009,,,,681.83,
9-March-2009,,,,670.50,
12-March-2009,,,,673.62,
13-March-2009,,,,691.69,
16-March-2009,,,,709.87,
17-March-2009,,,,708.12,
18-March-2009,,,,720.17,
19-March-2009,,,,723.68,
20-March-2009,,,,721.09,
23-March-2009,,,,739.84,
24-March-2009,,,,735.31,
25-March-2009,,,,740.68,
26-March-2009,,,,752.28,
27-March-2009,,,,770.95,
30-March-2009,,,,757.19,
31-March-2009,,,,772.55,
1-April-2009,,,,786.43,
2-April-2009,,,,814.11,
6-April-2009,,,,833.99,
8-April-2009,,,,856.26,
9-April-2009,,,,870.53,
13-April-2009,,,,897.15,
15-April-2009,,,,936.30,
16-April-2009,,,,897.06,
17-April-2009,,,,907.56,
20-April-2009,,,,920.83,
21-April-2009,,,,917.47,
22-April-2009,,,,907.99,
23-April-2009,,,,918.77,
24-April-2009,,,,935.40,
27-April-2009,,,,928.32,
28-April-2009,,,,894.80,
29-April-2009,,,,909.25,
30-April-2009,,,,909.24,
4-May-2009,,,,943.10,
5-May-2009,,,,956.17,
6-May-2009,,,,946.72,
7-May-2009,,,,970.28,
8-May-2009,,,,966.03,
11-May-2009,,,,953.13,
12-May-2009,,,,963.28,
13-May-2009,,,,963.34,
14-May-2009,,,,969.29,
15-May-2009,,,,981.32,
18-May-2009,,,,1094.83,
19-May-2009,,,,1124.65,
20-May-2009,,,,1194.84,
21-May-2009,,,,1203.07,
22-May-2009,,,,1223.04,
25-May-2009,,,,1260.64,
26-May-2009,,,,1221.86,
27-May-2009,,,,1265.71,
28-May-2009,,,,1269.76,
29-May-2009,,,,1301.13,
1-June-2009,,,,1338.09,
2-June-2009,,,,1346.28,
3-June-2009,,,,1370.30,
4-June-2009,,,,1398.48,
5-June-2009,,,,1394.69,
8-June-2009,,,,1323.93,
9-June-2009,,,,1358.61,
10-June-2009,,,,1377.82,
11-June-2009,,,,1372.92,
12-June-2009,,,,1345.57,
15-June-2009,,,,1325.00,
16-June-2009,,,,1349.33,
17-June-2009,,,,1297.96,
18-June-2009,,,,1262.92,
19-June-2009,,,,1281.28,
22-June-2009,,,,1274.81,
23-June-2009,,,,1274.77,
24-June-2009,,,,1305.22,
25-June-2009,,,,1303.76,
26-June-2009,,,,1331.06,
29-June-2009,,,,1348.63,
30-June-2009,,,,1310.90,
1-July-2009,,,,1321.67,
2-July-2009,,,,1326.62,
3-July-2009,,,,1339.84,
6-July-2009,,,,1273.20,
7-July-2009,,,,1281.22,
8-July-2009,,,,1240.29,
9-July-2009,,,,1246.78,
10-July-2009,,,,1222.15,
13-July-2009,,,,1189.34,
14-July-2009,,,,1237.85,
15-July-2009,,,,1285.34,
16-July-2009,,,,1290.53,
17-July-2009,,,,1321.67,
20-July-2009,,,,1354.57,
21-July-2009,,,,1354.52,
22-July-2009,,,,1341.03,
23-July-2009,,,,1366.84,
24-July-2009,,,,1387.73,
27-July-2009,,,,1403.56,
28-July-2009,,,,1419.37,
29-July-2009,,,,1406.17,
30-July-2009,,,,1415.21,
31-July-2009,,,,1428.59,
3-August-2009,,,,1454.81,
4-August-2009,,,,1452.08,
5-August-2009,,,,1458.60,
6-August-2009,,,,1428.03,
7-August-2009,,,,1396.02,
10-August-2009,,,,1370.03,
11-August-2009,,,,1381.80,
12-August-2009,,,,1381.96,
13-August-2009,,,,1430.12,
14-August-2009,,,,1432.02,
17-August-2009,,,,1383.79,
18-August-2009,,,,1410.26,
19-August-2009,,,,1394.14,
20-August-2009,,,,1405.27,
21-August-2009,,,,1422.87,
24-August-2009,,,,1455.71,
25-August-2009,,,,1464.49,
26-August-2009,,,,1483.54,
27-August-2009,,,,1488.87,
28-August-2009,,,,1499.46,
31-August-2009,,,,1505.05,
1-September-2009,,,,1486.34,
2-September-2009,,,,1479.95,
