"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"16-May-2013","     4799.80","     4844.90","     4799.80","     4830.25","      596788586","        11929.27"
"17-May-2013","     4832.75","     4853.55","     4814.55","     4847.10","      600740997","        10898.96"
"20-May-2013","     4854.95","     4877.65","     4815.00","     4821.95","      517751037","        10155.65"
"21-May-2013","     4819.05","     4833.75","     4780.30","     4788.20","      485135923","         9638.97"
"22-May-2013","     4798.30","     4814.05","     4753.15","     4766.85","      478322366","        10255.58"
"23-May-2013","     4737.30","     4751.60","     4659.85","     4668.20","      620703121","        12940.27"
"24-May-2013","     4695.40","     4699.90","     4644.60","     4685.60","      485605889","        10349.34"
"27-May-2013","     4690.45","     4764.35","     4684.40","     4756.40","      387208816","         8871.24"
"28-May-2013","     4759.00","     4789.25","     4743.95","     4777.05","      440132376","         9517.70"
"29-May-2013","     4781.75","     4783.90","     4745.00","     4766.65","      457012678","         9091.83"
"30-May-2013","     4745.10","     4777.70","     4745.10","     4774.00","      623688138","        13342.16"
"31-May-2013","     4759.20","     4759.20","     4675.80","     4681.45","      634656843","        13305.22"
"03-Jun-2013","     4688.60","     4693.65","     4640.85","     4659.30","      452970666","         9295.83"
"04-Jun-2013","     4662.00","     4695.50","     4645.15","     4652.55","      444446995","         8986.94"
"05-Jun-2013","     4644.35","     4663.25","     4629.95","     4656.50","      442402779","         8029.44"
"06-Jun-2013","     4634.55","     4676.60","     4619.05","     4653.40","      458826906","         8681.32"
"07-Jun-2013","     4640.70","     4687.80","     4615.20","     4621.10","      459633378","         8558.64"
"10-Jun-2013","     4638.75","     4656.70","     4590.55","     4604.40","      479486471","         7854.23"
"11-Jun-2013","     4582.70","     4593.95","     4523.95","     4529.85","      603589439","        10781.76"
"12-Jun-2013","     4516.00","     4526.00","     4487.80","     4502.20","      540303914","        10710.23"
"13-Jun-2013","     4464.05","     4478.05","     4441.75","     4447.40","      504585345","         9602.01"
"14-Jun-2013","     4480.85","     4533.45","     4480.85","     4525.95","      473273514","         9051.66"
"17-Jun-2013","     4533.90","     4560.25","     4498.70","     4557.50","      430098635","         8110.65"
"18-Jun-2013","     4553.05","     4574.40","     4534.45","     4540.70","      470609443","         8354.82"
"19-Jun-2013","     4534.95","     4556.45","     4523.45","     4552.70","      441839326","         8272.44"
"20-Jun-2013","     4504.65","     4504.65","     4424.45","     4429.65","      522559010","        10586.03"
"21-Jun-2013","     4415.25","     4446.80","     4392.15","     4420.15","      606401247","        10951.32"
"24-Jun-2013","     4400.80","     4400.80","     4331.70","     4345.60","      532405519","         9709.74"
"25-Jun-2013","     4356.45","     4389.20","     4317.70","     4350.10","      630184264","        11079.17"
"26-Jun-2013","     4365.50","     4371.85","     4330.10","     4335.50","      509314919","         9406.63"
"27-Jun-2013","     4377.00","     4400.55","     4360.30","     4393.90","      677161821","        13649.64"
"28-Jun-2013","     4441.35","     4516.35","     4441.35","     4510.90","      610394037","        14042.68"
"01-Jul-2013","     4509.35","     4574.55","     4506.50","     4572.05","      550855369","         9764.39"
"02-Jul-2013","     4564.65","     4579.30","     4539.55","     4542.80","      501373283","         9416.40"
"03-Jul-2013","     4511.20","     4511.20","     4467.55","     4473.35","      515732397","         9214.14"
"04-Jul-2013","     4490.55","     4525.80","     4482.80","     4517.70","      609349860","         9830.15"
"05-Jul-2013","     4555.45","     4566.60","     4528.65","     4535.80","      426353502","         7821.32"
"08-Jul-2013","     4511.15","     4515.20","     4470.60","     4501.25","      465418161","         8580.87"
"09-Jul-2013","     4518.90","     4542.00","     4518.90","     4539.95","      467660444","         8706.23"
"10-Jul-2013","     4548.60","     4556.85","     4504.05","     4511.40","      449904083","         8581.54"
"11-Jul-2013","     4562.30","     4600.15","     4562.30","     4586.45","      430049554","         8261.06"
"12-Jul-2013","     4626.05","     4636.70","     4595.35","     4630.95","      416783633","        10001.67"
"15-Jul-2013","     4619.55","     4659.20","     4615.05","     4655.70","      491513328","         8214.17"
"16-Jul-2013","     4586.15","     4604.40","     4573.55","     4596.50","      549743024","         9991.87"
"17-Jul-2013","     4609.10","     4623.55","     4567.45","     4597.70","      641041143","        13312.94"
"18-Jul-2013","     4606.15","     4654.60","     4601.40","     4647.55","      529156560","        11951.54"
"19-Jul-2013","     4661.80","     4662.20","     4627.15","     4632.75","      498270797","        11839.98"
"22-Jul-2013","     4618.65","     4656.55","     4618.65","     4631.10","      393750884","         8401.21"
"23-Jul-2013","     4652.90","     4673.00","     4652.90","     4660.75","      446631853","         9295.43"
"24-Jul-2013","     4629.40","     4635.45","     4570.20","     4588.25","      510324658","        11195.69"
