"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"24-Mar-2004","-","-","-","      899.39","-","-"
"25-Mar-2004","-","-","-","      906.75","-","-"
"26-Mar-2004","-","-","-","      927.47","-","-"
"29-Mar-2004","-","-","-","      936.91","-","-"
"30-Mar-2004","-","-","-","      934.77","-","-"
"31-Mar-2004","-","-","-","      945.32","-","-"
"01-Apr-2004","-","-","-","      966.68","-","-"
"02-Apr-2004","-","-","-","      981.13","-","-"
"05-Apr-2004","-","-","-","      987.86","-","-"
"06-Apr-2004","-","-","-","      983.61","-","-"
"07-Apr-2004","-","-","-","      983.04","-","-"
"08-Apr-2004","-","-","-","      992.65","-","-"
"12-Apr-2004","-","-","-","      989.08","-","-"
"13-Apr-2004","-","-","-","     1009.44","-","-"
"15-Apr-2004","-","-","-","     1007.09","-","-"
"16-Apr-2004","-","-","-","     1011.79","-","-"
"17-Apr-2004","-","-","-","     1013.69","-","-"
"19-Apr-2004","-","-","-","      998.08","-","-"
"20-Apr-2004","-","-","-","      997.25","-","-"
"21-Apr-2004","-","-","-","     1014.06","-","-"
"22-Apr-2004","-","-","-","     1025.69","-","-"
"23-Apr-2004","-","-","-","     1027.74","-","-"
"27-Apr-2004","-","-","-","      984.22","-","-"
"28-Apr-2004","-","-","-","      982.03","-","-"
"29-Apr-2004","-","-","-","      981.19","-","-"
"30-Apr-2004","-","-","-","      973.61","-","-"
"03-May-2004","-","-","-","      955.92","-","-"
"04-May-2004","-","-","-","      973.13","-","-"
"05-May-2004","-","-","-","      982.08","-","-"
"06-May-2004","-","-","-","      996.50","-","-"
"07-May-2004","-","-","-","      982.62","-","-"
"10-May-2004","-","-","-","      963.64","-","-"
"11-May-2004","-","-","-","      920.50","-","-"
"12-May-2004","-","-","-","      927.64","-","-"
"13-May-2004","-","-","-","      926.05","-","-"
"14-May-2004","-","-","-","      843.98","-","-"
"17-May-2004","-","-","-","      740.97","-","-"
"18-May-2004","-","-","-","      800.96","-","-"
"19-May-2004","-","-","-","      842.33","-","-"
"20-May-2004","-","-","-","      833.28","-","-"
"21-May-2004","-","-","-","      837.63","-","-"
"24-May-2004","-","-","-","      860.15","-","-"
"25-May-2004","-","-","-","      858.81","-","-"
"26-May-2004","-","-","-","      858.42","-","-"
"27-May-2004","-","-","-","      850.04","-","-"
"28-May-2004","-","-","-","      808.21","-","-"
"31-May-2004","-","-","-","      788.86","-","-"
"01-Jun-2004","-","-","-","      803.14","-","-"
"02-Jun-2004","-","-","-","      817.95","-","-"
"03-Jun-2004","-","-","-","      798.68","-","-"
"04-Jun-2004","-","-","-","      810.60","-","-"
"07-Jun-2004","-","-","-","      821.50","-","-"
"08-Jun-2004","-","-","-","      825.98","-","-"
"09-Jun-2004","-","-","-","      827.61","-","-"
"10-Jun-2004","-","-","-","      826.79","-","-"
"11-Jun-2004","-","-","-","      808.33","-","-"
"14-Jun-2004","-","-","-","      791.03","-","-"
"15-Jun-2004","-","-","-","      801.11","-","-"
"16-Jun-2004","-","-","-","      798.12","-","-"
"17-Jun-2004","-","-","-","      805.37","-","-"
"18-Jun-2004","-","-","-","      795.60","-","-"
"21-Jun-2004","-","-","-","      789.75","-","-"
"22-Jun-2004","-","-","-","      784.80","-","-"
"23-Jun-2004","-","-","-","      767.88","-","-"
"24-Jun-2004","-","-","-","      777.82","-","-"
"25-Jun-2004","-","-","-","      789.28","-","-"
"28-Jun-2004","-","-","-","      804.97","-","-"
"29-Jun-2004","-","-","-","      808.14","-","-"
"30-Jun-2004","-","-","-","      803.00","-","-"
"01-Jul-2004","-","-","-","      817.99","-","-"
"02-Jul-2004","-","-","-","      818.12","-","-"
"05-Jul-2004","-","-","-","      811.38","-","-"
"06-Jul-2004","-","-","-","      825.23","-","-"
"07-Jul-2004","-","-","-","      829.37","-","-"
"08-Jul-2004","-","-","-","      802.99","-","-"
"09-Jul-2004","-","-","-","      819.50","-","-"
"12-Jul-2004","-","-","-","      823.19","-","-"
"13-Jul-2004","-","-","-","      815.99","-","-"
"14-Jul-2004","-","-","-","      809.27","-","-"
"15-Jul-2004","-","-","-","      819.09","-","-"
"16-Jul-2004","-","-","-","      831.50","-","-"
"19-Jul-2004","-","-","-","      838.08","-","-"
"20-Jul-2004","-","-","-","      835.03","-","-"
"21-Jul-2004","-","-","-","      843.12","-","-"
"22-Jul-2004","-","-","-","      852.59","-","-"
"23-Jul-2004","-","-","-","      854.43","-","-"
"26-Jul-2004","-","-","-","      863.35","-","-"
"27-Jul-2004","-","-","-","      853.61","-","-"
"28-Jul-2004","-","-","-","      849.87","-","-"
"29-Jul-2004","-","-","-","      863.00","-","-"
"30-Jul-2004","-","-","-","      869.81","-","-"
"02-Aug-2004","-","-","-","      875.46","-","-"
"03-Aug-2004","-","-","-","      871.50","-","-"
"04-Aug-2004","-","-","-","      870.75","-","-"
"05-Aug-2004","-","-","-","      885.61","-","-"
"06-Aug-2004","-","-","-","      874.28","-","-"
"09-Aug-2004","-","-","-","      877.77","-","-"
"10-Aug-2004","-","-","-","      882.33","-","-"
"11-Aug-2004","-","-","-","      866.43","-","-"
"12-Aug-2004","-","-","-","      858.70","-","-"
"13-Aug-2004","-","-","-","      856.44","-","-"
"16-Aug-2004","-","-","-","      855.10","-","-"
"17-Aug-2004","-","-","-","      858.52","-","-"
"18-Aug-2004","-","-","-","      848.55","-","-"
"19-Aug-2004","-","-","-","      860.78","-","-"
"20-Aug-2004","-","-","-","      852.40","-","-"
"23-Aug-2004","-","-","-","      843.81","-","-"
"24-Aug-2004","-","-","-","      851.22","-","-"
"25-Aug-2004","-","-","-","      854.54","-","-"
"26-Aug-2004","-","-","-","      864.65","-","-"
"27-Aug-2004","-","-","-","      867.20","-","-"
"30-Aug-2004","-","-","-","      878.80","-","-"
"31-Aug-2004","-","-","-","      881.10","-","-"
"01-Sep-2004","-","-","-","      884.46","-","-"
"02-Sep-2004","-","-","-","      881.44","-","-"
"03-Sep-2004","-","-","-","      884.93","-","-"
"06-Sep-2004","-","-","-","      891.45","-","-"
"07-Sep-2004","-","-","-","      894.93","-","-"
"08-Sep-2004","-","-","-","      898.86","-","-"
"09-Sep-2004","-","-","-","      893.38","-","-"
"10-Sep-2004","-","-","-","      902.80","-","-"
"13-Sep-2004","-","-","-","      906.15","-","-"
"14-Sep-2004","-","-","-","      910.29","-","-"
"15-Sep-2004","-","-","-","      908.82","-","-"
"16-Sep-2004","-","-","-","      921.02","-","-"
"17-Sep-2004","-","-","-","      933.86","-","-"
"20-Sep-2004","-","-","-","      932.33","-","-"
"21-Sep-2004","-","-","-","      943.25","-","-"
"22-Sep-2004","-","-","-","      947.31","-","-"
"23-Sep-2004","-","-","-","      934.28","-","-"
"24-Sep-2004","-","-","-","      934.24","-","-"
"27-Sep-2004","-","-","-","      933.16","-","-"
"28-Sep-2004","-","-","-","      924.62","-","-"
"29-Sep-2004","-","-","-","      937.59","-","-"
"30-Sep-2004","-","-","-","      945.62","-","-"
"01-Oct-2004","-","-","-","      958.62","-","-"
"04-Oct-2004","-","-","-","      973.35","-","-"
"05-Oct-2004","-","-","-","      979.36","-","-"
"06-Oct-2004","-","-","-","      971.16","-","-"
"07-Oct-2004","-","-","-","      979.20","-","-"
"08-Oct-2004","-","-","-","      981.66","-","-"
"09-Oct-2004","-","-","-","      982.43","-","-"
"11-Oct-2004","-","-","-","      975.24","-","-"
"12-Oct-2004","-","-","-","      961.26","-","-"
"14-Oct-2004","-","-","-","      965.08","-","-"
"15-Oct-2004","-","-","-","      965.61","-","-"
"18-Oct-2004","-","-","-","      961.03","-","-"
"19-Oct-2004","-","-","-","      972.10","-","-"
"20-Oct-2004","-","-","-","      962.82","-","-"
"21-Oct-2004","-","-","-","      958.18","-","-"
"25-Oct-2004","-","-","-","      943.65","-","-"
"26-Oct-2004","-","-","-","      954.40","-","-"
"27-Oct-2004","-","-","-","      958.47","-","-"
"28-Oct-2004","-","-","-","      966.09","-","-"
"29-Oct-2004","-","-","-","      959.91","-","-"
"01-Nov-2004","-","-","-","      965.28","-","-"
"02-Nov-2004","-","-","-","      975.05","-","-"
"03-Nov-2004","-","-","-","      988.40","-","-"
"04-Nov-2004","-","-","-","      988.94","-","-"
"05-Nov-2004","-","-","-","      998.52","-","-"
"08-Nov-2004","-","-","-","     1002.23","-","-"
"09-Nov-2004","-","-","-","      998.69","-","-"
"10-Nov-2004","-","-","-","     1008.48","-","-"
"11-Nov-2004","-","-","-","     1004.48","-","-"
"12-Nov-2004","-","-","-","     1006.99","-","-"
"16-Nov-2004","-","-","-","     1010.32","-","-"
"17-Nov-2004","-","-","-","     1017.68","-","-"
"18-Nov-2004","-","-","-","     1021.17","-","-"
"19-Nov-2004","-","-","-","     1010.38","-","-"
"22-Nov-2004","-","-","-","     1011.12","-","-"
"23-Nov-2004","-","-","-","     1022.88","-","-"
"24-Nov-2004","-","-","-","     1028.81","-","-"
"25-Nov-2004","-","-","-","     1028.06","-","-"
"29-Nov-2004","-","-","-","     1046.84","-","-"
"30-Nov-2004","-","-","-","     1052.61","-","-"
"01-Dec-2004","-","-","-","     1056.32","-","-"
"02-Dec-2004","-","-","-","     1079.80","-","-"
"03-Dec-2004","-","-","-","     1078.84","-","-"
"06-Dec-2004","-","-","-","     1077.85","-","-"
"07-Dec-2004","-","-","-","     1078.33","-","-"
"08-Dec-2004","-","-","-","     1072.30","-","-"
"09-Dec-2004","-","-","-","     1078.81","-","-"
"10-Dec-2004","-","-","-","     1069.16","-","-"
"13-Dec-2004","-","-","-","     1077.62","-","-"
"14-Dec-2004","-","-","-","     1090.43","-","-"
"15-Dec-2004","-","-","-","     1100.32","-","-"
"16-Dec-2004","-","-","-","     1104.01","-","-"
"17-Dec-2004","-","-","-","     1096.69","-","-"
"20-Dec-2004","-","-","-","     1106.37","-","-"
"21-Dec-2004","-","-","-","     1116.96","-","-"
"22-Dec-2004","-","-","-","     1112.43","-","-"
"23-Dec-2004","-","-","-","     1120.20","-","-"
"24-Dec-2004","-","-","-","     1127.88","-","-"
"27-Dec-2004","-","-","-","     1129.97","-","-"
"28-Dec-2004","-","-","-","     1137.98","-","-"
"29-Dec-2004","-","-","-","     1135.28","-","-"
"30-Dec-2004","-","-","-","     1130.32","-","-"
"31-Dec-2004","-","-","-","     1144.15","-","-"
"03-Jan-2005","-","-","-","     1162.55","-","-"
"04-Jan-2005","-","-","-","     1159.88","-","-"
"05-Jan-2005","-","-","-","     1120.74","-","-"
"06-Jan-2005","-","-","-","     1102.98","-","-"
"07-Jan-2005","-","-","-","     1112.98","-","-"
"10-Jan-2005","-","-","-","     1099.08","-","-"
"11-Jan-2005","-","-","-","     1078.82","-","-"
"12-Jan-2005","-","-","-","     1052.52","-","-"
"13-Jan-2005","-","-","-","     1075.84","-","-"
"14-Jan-2005","-","-","-","     1064.78","-","-"
"17-Jan-2005","-","-","-","     1063.04","-","-"
"18-Jan-2005","-","-","-","     1064.90","-","-"
"19-Jan-2005","-","-","-","     1059.64","-","-"
"20-Jan-2005","-","-","-","     1055.05","-","-"
"24-Jan-2005","-","-","-","     1045.48","-","-"
"25-Jan-2005","-","-","-","     1057.68","-","-"
"27-Jan-2005","-","-","-","     1069.87","-","-"
"28-Jan-2005","-","-","-","     1095.71","-","-"
"31-Jan-2005","-","-","-","     1118.60","-","-"
"01-Feb-2005","-","-","-","     1122.53","-","-"
"02-Feb-2005","-","-","-","     1122.30","-","-"
"03-Feb-2005","-","-","-","     1137.39","-","-"
"04-Feb-2005","-","-","-","     1135.96","-","-"
"07-Feb-2005","-","-","-","     1127.76","-","-"
"08-Feb-2005","-","-","-","     1129.02","-","-"
"09-Feb-2005","-","-","-","     1138.45","-","-"
"10-Feb-2005","-","-","-","     1136.90","-","-"
"11-Feb-2005","-","-","-","     1146.08","-","-"
"14-Feb-2005","-","-","-","     1153.62","-","-"
"15-Feb-2005","-","-","-","     1147.86","-","-"
"16-Feb-2005","-","-","-","     1137.92","-","-"
"17-Feb-2005","-","-","-","     1133.82","-","-"
"18-Feb-2005","-","-","-","     1131.31","-","-"
"21-Feb-2005","-","-","-","     1123.39","-","-"
"22-Feb-2005","-","-","-","     1131.28","-","-"
"23-Feb-2005","-","-","-","     1131.95","-","-"
"24-Feb-2005","-","-","-","     1131.67","-","-"
"25-Feb-2005","-","-","-","     1133.58","-","-"
"28-Feb-2005","-","-","-","     1153.79","-","-"
"01-Mar-2005","-","-","-","     1143.42","-","-"
"02-Mar-2005","-","-","-","     1151.30","-","-"
"03-Mar-2005","-","-","-","     1169.50","-","-"
"04-Mar-2005","-","-","-","     1180.72","-","-"
"07-Mar-2005","-","-","-","     1187.91","-","-"
"08-Mar-2005","-","-","-","     1193.49","-","-"
"09-Mar-2005","-","-","-","     1187.09","-","-"
"10-Mar-2005","-","-","-","     1191.01","-","-"
"11-Mar-2005","-","-","-","     1185.20","-","-"
"14-Mar-2005","-","-","-","     1179.94","-","-"
"15-Mar-2005","-","-","-","     1172.30","-","-"
"16-Mar-2005","-","-","-","     1171.20","-","-"
"17-Mar-2005","-","-","-","     1156.17","-","-"
"18-Mar-2005","-","-","-","     1158.28","-","-"
"21-Mar-2005","-","-","-","     1152.14","-","-"
"22-Mar-2005","-","-","-","     1129.90","-","-"
"23-Mar-2005","-","-","-","     1112.54","-","-"
"24-Mar-2005","-","-","-","     1106.24","-","-"
"28-Mar-2005","-","-","-","     1114.01","-","-"
"29-Mar-2005","-","-","-","     1090.01","-","-"
"30-Mar-2005","-","-","-","     1097.27","-","-"
"31-Mar-2005","-","-","-","     1120.15","-","-"
"01-Apr-2005","-","-","-","     1139.42","-","-"
"04-Apr-2005","-","-","-","     1138.28","-","-"
"05-Apr-2005","-","-","-","     1130.81","-","-"
"06-Apr-2005","-","-","-","     1140.23","-","-"
"07-Apr-2005","-","-","-","     1133.89","-","-"
"08-Apr-2005","-","-","-","     1123.40","-","-"
"11-Apr-2005","-","-","-","     1111.30","-","-"
"12-Apr-2005","-","-","-","     1120.23","-","-"
"13-Apr-2005","-","-","-","     1120.43","-","-"
"15-Apr-2005","-","-","-","     1086.73","-","-"
"18-Apr-2005","-","-","-","     1073.47","-","-"
"19-Apr-2005","-","-","-","     1064.01","-","-"
"20-Apr-2005","-","-","-","     1072.40","-","-"
"21-Apr-2005","-","-","-","     1084.83","-","-"
"22-Apr-2005","-","-","-","     1094.11","-","-"
"25-Apr-2005","-","-","-","     1097.44","-","-"
"26-Apr-2005","-","-","-","     1091.95","-","-"
"27-Apr-2005","-","-","-","     1080.71","-","-"
"28-Apr-2005","-","-","-","     1079.29","-","-"
"29-Apr-2005","-","-","-","     1059.42","-","-"
"02-May-2005","-","-","-","     1064.74","-","-"
"03-May-2005","-","-","-","     1066.47","-","-"
"04-May-2005","-","-","-","     1078.75","-","-"
"05-May-2005","-","-","-","     1091.71","-","-"
"06-May-2005","-","-","-","     1098.66","-","-"
"09-May-2005","-","-","-","     1111.34","-","-"
"10-May-2005","-","-","-","     1108.05","-","-"
"11-May-2005","-","-","-","     1103.45","-","-"
"12-May-2005","-","-","-","     1108.20","-","-"
"13-May-2005","-","-","-","     1106.62","-","-"
"16-May-2005","-","-","-","     1117.60","-","-"
"17-May-2005","-","-","-","     1105.68","-","-"
"18-May-2005","-","-","-","     1101.53","-","-"
"19-May-2005","-","-","-","     1107.22","-","-"
"20-May-2005","-","-","-","     1107.84","-","-"
"23-May-2005","-","-","-","     1118.76","-","-"
"24-May-2005","-","-","-","     1125.87","-","-"
"25-May-2005","-","-","-","     1132.59","-","-"
"26-May-2005","-","-","-","     1143.59","-","-"
"27-May-2005","-","-","-","     1145.80","-","-"
"30-May-2005","-","-","-","     1143.14","-","-"
"31-May-2005","-","-","-","     1152.88","-","-"
"01-Jun-2005","-","-","-","     1154.21","-","-"
"02-Jun-2005","-","-","-","     1143.44","-","-"
"03-Jun-2005","-","-","-","     1157.47","-","-"
"04-Jun-2005","-","-","-","     1158.17","-","-"
"06-Jun-2005","-","-","-","     1158.97","-","-"
"07-Jun-2005","-","-","-","     1163.46","-","-"
"08-Jun-2005","-","-","-","     1170.27","-","-"
"09-Jun-2005","-","-","-","     1166.61","-","-"
"10-Jun-2005","-","-","-","     1158.98","-","-"
"13-Jun-2005","-","-","-","     1164.20","-","-"
"14-Jun-2005","-","-","-","     1168.46","-","-"
"15-Jun-2005","-","-","-","     1175.74","-","-"
"16-Jun-2005","-","-","-","     1169.59","-","-"
"17-Jun-2005","-","-","-","     1165.55","-","-"
"20-Jun-2005","-","-","-","     1171.87","-","-"
"21-Jun-2005","-","-","-","     1182.71","-","-"
"22-Jun-2005","-","-","-","     1189.97","-","-"
"23-Jun-2005","-","-","-","     1190.71","-","-"
"24-Jun-2005","-","-","-","     1195.97","-","-"
"27-Jun-2005","-","-","-","     1198.07","-","-"
"28-Jun-2005","-","-","-","     1181.59","-","-"
"29-Jun-2005","-","-","-","     1192.11","-","-"
"30-Jun-2005","-","-","-","     1201.61","-","-"
"01-Jul-2005","-","-","-","     1204.44","-","-"
"04-Jul-2005","-","-","-","     1217.15","-","-"
"05-Jul-2005","-","-","-","     1207.19","-","-"
"06-Jul-2005","-","-","-","     1220.31","-","-"
"07-Jul-2005","-","-","-","     1196.93","-","-"
"08-Jul-2005","-","-","-","     1209.70","-","-"
"11-Jul-2005","-","-","-","     1222.16","-","-"
"12-Jul-2005","-","-","-","     1224.14","-","-"
"13-Jul-2005","-","-","-","     1219.43","-","-"
"14-Jul-2005","-","-","-","     1213.04","-","-"
"15-Jul-2005","-","-","-","     1226.19","-","-"
"18-Jul-2005","-","-","-","     1239.25","-","-"
"19-Jul-2005","-","-","-","     1242.60","-","-"
"20-Jul-2005","-","-","-","     1247.38","-","-"
"21-Jul-2005","-","-","-","     1241.09","-","-"
"22-Jul-2005","-","-","-","     1258.97","-","-"
"25-Jul-2005","-","-","-","     1272.65","-","-"
"26-Jul-2005","-","-","-","     1273.71","-","-"
"27-Jul-2005","-","-","-","     1280.57","-","-"
"29-Jul-2005","-","-","-","     1274.20","-","-"
"01-Aug-2005","-","-","-","     1282.16","-","-"
"02-Aug-2005","-","-","-","     1302.92","-","-"
"03-Aug-2005","-","-","-","     1302.75","-","-"
"04-Aug-2005","-","-","-","     1308.58","-","-"
"05-Aug-2005","-","-","-","     1308.82","-","-"
"08-Aug-2005","-","-","-","     1288.94","-","-"
"09-Aug-2005","-","-","-","     1286.02","-","-"
"10-Aug-2005","-","-","-","     1307.70","-","-"
"11-Aug-2005","-","-","-","     1317.63","-","-"
"12-Aug-2005","-","-","-","     1309.98","-","-"
"16-Aug-2005","-","-","-","     1315.14","-","-"
"17-Aug-2005","-","-","-","     1331.00","-","-"
"18-Aug-2005","-","-","-","     1324.41","-","-"
"19-Aug-2005","-","-","-","     1321.56","-","-"
"22-Aug-2005","-","-","-","     1313.29","-","-"
"23-Aug-2005","-","-","-","     1290.66","-","-"
"24-Aug-2005","-","-","-","     1284.98","-","-"
"25-Aug-2005","-","-","-","     1299.11","-","-"
"26-Aug-2005","-","-","-","     1307.50","-","-"
"29-Aug-2005","-","-","-","     1298.90","-","-"
"30-Aug-2005","-","-","-","     1315.86","-","-"
"31-Aug-2005","-","-","-","     1325.08","-","-"
"01-Sep-2005","-","-","-","     1335.98","-","-"
"02-Sep-2005","-","-","-","     1340.98","-","-"
"05-Sep-2005","-","-","-","     1345.06","-","-"
"06-Sep-2005","-","-","-","     1347.49","-","-"
"08-Sep-2005","-","-","-","     1358.98","-","-"
"09-Sep-2005","-","-","-","     1359.54","-","-"
"12-Sep-2005","-","-","-","     1375.90","-","-"
"13-Sep-2005","-","-","-","     1385.32","-","-"
"14-Sep-2005","-","-","-","     1379.72","-","-"
"15-Sep-2005","-","-","-","     1394.93","-","-"
"16-Sep-2005","-","-","-","     1408.57","-","-"
"19-Sep-2005","-","-","-","     1419.09","-","-"
"20-Sep-2005","-","-","-","     1421.72","-","-"
"21-Sep-2005","-","-","-","     1412.68","-","-"
"22-Sep-2005","-","-","-","     1357.31","-","-"
"23-Sep-2005","-","-","-","     1361.31","-","-"
"26-Sep-2005","-","-","-","     1404.90","-","-"
"27-Sep-2005","-","-","-","     1413.31","-","-"
"28-Sep-2005","-","-","-","     1426.67","-","-"
"29-Sep-2005","-","-","-","     1429.11","-","-"
"30-Sep-2005","-","-","-","     1424.99","-","-"
"03-Oct-2005","-","-","-","     1440.53","-","-"
"04-Oct-2005","-","-","-","     1458.21","-","-"
"05-Oct-2005","-","-","-","     1448.82","-","-"
"06-Oct-2005","-","-","-","     1421.09","-","-"
"07-Oct-2005","-","-","-","     1417.04","-","-"
"10-Oct-2005","-","-","-","     1410.82","-","-"
"11-Oct-2005","-","-","-","     1418.92","-","-"
"13-Oct-2005","-","-","-","     1394.32","-","-"
"14-Oct-2005","-","-","-","     1366.72","-","-"
"17-Oct-2005","-","-","-","     1362.58","-","-"
"18-Oct-2005","-","-","-","     1352.94","-","-"
"19-Oct-2005","-","-","-","     1321.46","-","-"
"20-Oct-2005","-","-","-","     1309.96","-","-"
"21-Oct-2005","-","-","-","     1331.87","-","-"
"24-Oct-2005","-","-","-","     1312.97","-","-"
"25-Oct-2005","-","-","-","     1324.14","-","-"
"26-Oct-2005","-","-","-","     1317.20","-","-"
"27-Oct-2005","-","-","-","     1287.45","-","-"
"28-Oct-2005","-","-","-","     1269.20","-","-"
"31-Oct-2005","-","-","-","     1298.34","-","-"
"01-Nov-2005","-","-","-","     1307.88","-","-"
"02-Nov-2005","-","-","-","     1322.52","-","-"
"07-Nov-2005","-","-","-","     1344.57","-","-"
"08-Nov-2005","-","-","-","     1364.34","-","-"
"09-Nov-2005","-","-","-","     1360.13","-","-"
"10-Nov-2005","-","-","-","     1366.93","-","-"
"11-Nov-2005","-","-","-","     1394.35","-","-"
"14-Nov-2005","-","-","-","     1398.59","-","-"
"16-Nov-2005","-","-","-","     1410.19","-","-"
"17-Nov-2005","-","-","-","     1419.45","-","-"
"18-Nov-2005","-","-","-","     1425.66","-","-"
"21-Nov-2005","-","-","-","     1417.35","-","-"
"22-Nov-2005","-","-","-","     1403.33","-","-"
"23-Nov-2005","-","-","-","     1417.14","-","-"
"24-Nov-2005","-","-","-","     1429.34","-","-"
"25-Nov-2005","-","-","-","     1446.17","-","-"
"26-Nov-2005","-","-","-","     1459.35","-","-"
"28-Nov-2005","-","-","-","     1475.13","-","-"
"29-Nov-2005","-","-","-","     1468.77","-","-"
"30-Nov-2005","-","-","-","     1448.34","-","-"
"01-Dec-2005","-","-","-","     1471.83","-","-"
"02-Dec-2005","-","-","-","     1472.91","-","-"
"05-Dec-2005","-","-","-","     1455.46","-","-"
"06-Dec-2005","-","-","-","     1454.23","-","-"
"07-Dec-2005","-","-","-","     1467.78","-","-"
"08-Dec-2005","-","-","-","     1474.32","-","-"
"09-Dec-2005","-","-","-","     1496.57","-","-"
"12-Dec-2005","-","-","-","     1507.18","-","-"
"13-Dec-2005","-","-","-","     1524.25","-","-"
"14-Dec-2005","-","-","-","     1523.36","-","-"
"15-Dec-2005","-","-","-","     1507.87","-","-"
"16-Dec-2005","-","-","-","     1523.82","-","-"
"19-Dec-2005","-","-","-","     1541.60","-","-"
"20-Dec-2005","-","-","-","     1538.34","-","-"
"21-Dec-2005","-","-","-","     1536.91","-","-"
"22-Dec-2005","-","-","-","     1542.80","-","-"
"23-Dec-2005","-","-","-","     1524.69","-","-"
"26-Dec-2005","-","-","-","     1494.06","-","-"
"27-Dec-2005","-","-","-","     1524.37","-","-"
"28-Dec-2005","-","-","-","     1522.29","-","-"
"29-Dec-2005","-","-","-","     1533.49","-","-"
"30-Dec-2005","-","-","-","     1544.85","-","-"
"02-Jan-2006","-","-","-","     1546.27","-","-"
"03-Jan-2006","-","-","-","     1569.95","-","-"
"04-Jan-2006","-","-","-","     1583.54","-","-"
"05-Jan-2006","-","-","-","     1585.53","-","-"
"06-Jan-2006","-","-","-","     1593.41","-","-"
"09-Jan-2006","-","-","-","     1594.54","-","-"
"10-Jan-2006","-","-","-","     1576.01","-","-"
"12-Jan-2006","-","-","-","     1568.82","-","-"
"13-Jan-2006","-","-","-","     1568.91","-","-"
"16-Jan-2006","-","-","-","     1557.93","-","-"
"17-Jan-2006","-","-","-","     1551.03","-","-"
"18-Jan-2006","-","-","-","     1539.72","-","-"
"19-Jan-2006","-","-","-","     1570.62","-","-"
"20-Jan-2006","-","-","-","     1585.00","-","-"
"23-Jan-2006","-","-","-","     1577.18","-","-"
"24-Jan-2006","-","-","-","     1586.12","-","-"
"25-Jan-2006","-","-","-","     1597.91","-","-"
"27-Jan-2006","-","-","-","     1623.40","-","-"
"30-Jan-2006","-","-","-","     1613.79","-","-"
"31-Jan-2006","-","-","-","     1624.38","-","-"
"01-Feb-2006","-","-","-","     1608.84","-","-"
